player,team,minute,second,event,raw_event,period,x,y,endX,endY,outcome
Marquinhos,PSG,25,56,Pass,Pass,FirstHalf,29.6,27.3,30.5,59.6,Successful
Beraldo,PSG,25,58,Pass,Pass,FirstHalf,30.9,59.7,34.7,83.2,Successful
Nuno Mendes,PSG,26,2,Pass,Pass,FirstHalf,35.6,80.3,43.4,69.9,Successful
João Neves,PSG,26,4,Pass,Pass,FirstHalf,42.4,70.3,36.4,77.6,Successful
Nuno Mendes,PSG,26,6,Pass,Pass,FirstHalf,36.7,77.6,42.4,92.6,Successful
Vitinha,PSG,26,8,Pass,Pass,FirstHalf,41.5,92.3,58.0,97.4,Successful
Khvicha Kvaratskhelia,PSG,26,10,Pass,Pass,FirstHalf,57.7,97.5,43.4,95.4,Successful
Vitinha,PSG,26,12,Pass,Pass,FirstHalf,43.1,95.1,43.1,86.0,Successful
João Neves,PSG,26,13,Pass,Pass,FirstHalf,43.1,86.0,32.6,80.0,Successful
Nuno Mendes,PSG,26,15,Pass,Pass,FirstHalf,32.6,80.0,28.9,35.5,Successful
Marquinhos,PSG,26,21,Pass,Pass,FirstHalf,29.3,34.5,36.5,37.9,Successful
Fabián Ruiz,PSG,26,22,Pass,Pass,FirstHalf,36.5,37.9,27.9,57.0,Successful
Beraldo,PSG,26,24,Pass,Pass,FirstHalf,28.4,57.9,34.4,80.5,Successful
Nuno Mendes,PSG,26,27,Pass,Pass,FirstHalf,34.4,80.5,41.9,97.5,Successful
Vitinha,PSG,26,32,Pass,Pass,FirstHalf,42.0,96.2,44.1,83.3,Successful
João Neves,PSG,26,33,Pass,Pass,FirstHalf,44.1,83.3,30.6,81.1,Successful
Nuno Mendes,PSG,26,36,Pass,Pass,FirstHalf,31.3,80.2,25.5,60.9,Successful
Beraldo,PSG,26,38,Pass,Pass,FirstHalf,25.3,60.9,19.5,30.1,Successful
Marquinhos,PSG,26,40,Pass,Pass,FirstHalf,19.4,30.1,25.2,7.3,Successful
Fran García,Real Madrid,26,43,Challenge,Challenge,FirstHalf,67.4,93.0,0.0,0.0,Unsuccessful
Achraf Hakimi,PSG,26,43,Successful Dribble,TakeOn,FirstHalf,32.6,7.0,0.0,0.0,Successful
Achraf Hakimi,PSG,26,44,Pass,Pass,FirstHalf,35.7,18.6,35.9,26.8,Successful
Fabián Ruiz,PSG,26,47,Long Pass,Pass,FirstHalf,35.3,31.3,44.7,85.4,Successful
João Neves,PSG,26,55,Pass,Pass,FirstHalf,64.4,83.8,60.9,82.7,Successful
Khvicha Kvaratskhelia,PSG,26,58,Pass,Pass,FirstHalf,62.9,87.2,66.6,95.1,Successful
Vitinha,PSG,27,0,Pass,Pass,FirstHalf,66.6,95.1,60.0,90.8,Successful
João Neves,PSG,27,3,Pass,Pass,FirstHalf,61.1,89.9,64.6,96.0,Successful
Vitinha,PSG,27,9,Pass,Pass,FirstHalf,69.8,88.9,54.5,86.3,Successful
Nuno Mendes,PSG,27,10,Pass,Pass,FirstHalf,54.6,84.2,48.4,42.7,Successful
Marquinhos,PSG,27,13,Pass,Pass,FirstHalf,47.9,42.5,62.4,19.7,Successful
Fabián Ruiz,PSG,27,15,Pass,Pass,FirstHalf,62.4,19.7,71.7,25.8,Successful
Ousmane Dembélé,PSG,27,17,Pass,Pass,FirstHalf,71.7,25.8,65.1,33.9,Successful
Achraf Hakimi,PSG,27,19,Pass,Pass,FirstHalf,65.1,33.9,71.4,22.4,Successful
Ousmane Dembélé,PSG,27,20,Pass,Pass,FirstHalf,71.4,22.4,54.0,34.0,Successful
Marquinhos,PSG,27,24,Pass,Pass,FirstHalf,60.4,39.2,69.8,17.3,Successful
Ousmane Dembélé,PSG,27,26,Pass,Pass,FirstHalf,70.5,18.3,80.5,10.3,Successful
Désiré Doué,PSG,27,30,Pass,Pass,FirstHalf,80.7,12.8,71.9,19.8,Successful
Achraf Hakimi,PSG,27,32,Pass,Pass,FirstHalf,71.9,19.8,72.0,8.2,Successful
Ousmane Dembélé,PSG,27,33,Pass,Pass,FirstHalf,72.0,8.2,64.3,16.1,Successful
Fabián Ruiz,PSG,27,34,Pass,Pass,FirstHalf,64.3,16.1,76.3,7.0,Successful
Ousmane Dembélé,PSG,27,35,Pass,Pass,FirstHalf,76.3,7.0,66.2,15.9,Successful
Fabián Ruiz,PSG,27,36,Pass,Pass,FirstHalf,59.0,14.8,70.5,25.0,Successful
Achraf Hakimi,PSG,27,38,Foul,Foul,FirstHalf,66.6,20.2,0.0,0.0,Successful
Aurélien Tchouaméni,Real Madrid,27,38,Foul,Foul,FirstHalf,33.4,79.8,0.0,0.0,Unsuccessful
Aurélien Tchouaméni,Real Madrid,27,40,Card,Card,FirstHalf,0.0,0.0,0.0,0.0,Successful
Achraf Hakimi,PSG,28,7,Pass,Pass,FirstHalf,68.0,22.5,56.7,33.0,Successful
Vitinha,PSG,28,8,Pass,Pass,FirstHalf,56.7,33.0,42.8,51.8,Successful
Beraldo,PSG,28,9,Pass,Pass,FirstHalf,42.8,51.8,54.0,62.0,Successful
Fabián Ruiz,PSG,28,10,Pass,Pass,FirstHalf,54.0,62.0,51.5,44.8,Successful
Vitinha,PSG,28,15,Pass,Pass,FirstHalf,60.3,39.5,43.7,31.8,Successful
Marquinhos,PSG,28,17,Pass,Pass,FirstHalf,44.7,31.9,56.2,8.2,Successful
Achraf Hakimi,PSG,28,19,Long Pass,Pass,FirstHalf,56.3,8.0,34.9,53.9,Successful
Marquinhos,PSG,28,24,Pass,Pass,FirstHalf,34.9,53.9,22.0,63.7,Successful
Beraldo,PSG,28,27,Pass,Pass,FirstHalf,22.0,63.7,4.5,45.7,Successful
Gianluigi Donnarumma,PSG,28,29,Pass,Pass,FirstHalf,4.5,45.7,11.5,28.6,Successful
Marquinhos,PSG,28,32,Pass,Pass,FirstHalf,11.6,28.6,24.4,40.3,Successful
Vitinha,PSG,28,33,Pass,Pass,FirstHalf,24.4,40.3,11.8,25.6,Successful
Marquinhos,PSG,28,34,Pass,Pass,FirstHalf,11.8,25.6,9.5,42.1,Successful
Vitinha,PSG,28,36,Pass,Pass,FirstHalf,9.2,40.1,9.2,25.3,Successful
Marquinhos,PSG,28,41,Long Pass,Pass,FirstHalf,23.4,21.7,32.6,87.9,Successful
Nuno Mendes,PSG,28,46,Pass,Pass,FirstHalf,36.7,86.0,35.4,89.9,Successful
Fabián Ruiz,PSG,28,49,Pass,Pass,FirstHalf,35.4,89.9,37.3,76.1,Successful
João Neves,PSG,28,52,Pass,Pass,FirstHalf,39.6,72.0,36.3,56.0,Successful
Vitinha,PSG,28,53,Pass,Pass,FirstHalf,36.2,53.0,46.3,14.3,Successful
Achraf Hakimi,PSG,28,57,Pass,Pass,FirstHalf,50.7,13.8,64.7,4.3,Successful
Ousmane Dembélé,PSG,29,0,Pass,Pass,FirstHalf,73.3,9.5,93.7,14.6,Successful
Achraf Hakimi,PSG,29,2,Pass,Pass,FirstHalf,93.7,14.6,90.7,23.0,Unsuccessful
Jude Bellingham,Real Madrid,29,3,Interception,Interception,FirstHalf,11.8,80.5,0.0,0.0,Successful
Jude Bellingham,Real Madrid,29,4,CornerAwarded,CornerAwarded,FirstHalf,10.8,79.2,0.0,0.0,Unsuccessful
Achraf Hakimi,PSG,29,4,CornerAwarded,CornerAwarded,FirstHalf,89.2,20.8,0.0,0.0,Successful
Vitinha,PSG,29,50,Cross,Pass,FirstHalf,99.5,0.5,89.3,46.9,Successful
Beraldo,PSG,29,52,Aerial Won,Aerial,FirstHalf,90.2,49.3,0.0,0.0,Successful
Antonio Rüdiger,Real Madrid,29,52,Aerial Lost,Aerial,FirstHalf,9.8,50.7,0.0,0.0,Unsuccessful
Beraldo,PSG,29,53,BallTouch,BallTouch,FirstHalf,89.3,46.9,0.0,0.0,Successful
Fabián Ruiz,PSG,30,0,Offside,OffsideGiven,FirstHalf,84.9,84.4,0.0,0.0,Unsuccessful
Fran García,Real Madrid,30,0,Challenge,Challenge,FirstHalf,19.7,12.8,0.0,0.0,Unsuccessful
Nuno Mendes,PSG,30,0,Successful Dribble,TakeOn,FirstHalf,80.3,87.2,0.0,0.0,Successful
Nuno Mendes,PSG,30,2,Cross,Pass,FirstHalf,82.2,80.3,89.9,69.3,Unsuccessful
Raúl Asencio,Real Madrid,30,4,Clearance,Clearance,FirstHalf,10.3,32.7,9.1,21.7,Successful
Fran García,Real Madrid,30,6,Clearance,Clearance,FirstHalf,10.4,23.4,22.3,34.0,Successful
Khvicha Kvaratskhelia,PSG,30,10,Shot on Target,SavedShot,FirstHalf,74.7,53.0,0.0,0.0,Successful
Antonio Rüdiger,Real Madrid,30,10,Save,Save,FirstHalf,19.5,46.0,0.0,0.0,Successful
Achraf Hakimi,PSG,30,15,Long Pass,Pass,FirstHalf,61.1,28.8,27.7,54.5,Successful
Gianluigi Donnarumma,PSG,30,19,Long Pass,Pass,FirstHalf,27.7,54.5,42.1,96.5,Successful
Désiré Doué,PSG,30,24,Pass,Pass,FirstHalf,42.1,96.5,61.9,97.4,Successful
Nuno Mendes,PSG,30,30,Offside,OffsidePass,FirstHalf,72.8,79.3,84.9,84.4,Successful
Raúl Asencio,Real Madrid,30,30,OffsideProvoked,OffsideProvoked,FirstHalf,14.0,26.8,0.0,0.0,Successful
,Real Madrid,33,17,FormationChange,FormationChange,FirstHalf,0.0,0.0,0.0,0.0,Successful
Raúl Asencio,Real Madrid,33,30,Pass,Pass,FirstHalf,29.4,21.3,5.7,42.4,Successful
Thibaut Courtois,Real Madrid,33,35,Long Pass,Pass,FirstHalf,6.0,46.0,64.0,60.8,Unsuccessful
Marquinhos,PSG,33,38,Pass,Pass,FirstHalf,36.3,36.7,44.4,42.7,Successful
Vitinha,PSG,33,39,Pass,Pass,FirstHalf,43.7,42.5,56.7,12.3,Successful
Achraf Hakimi,PSG,33,42,Ball Recovery,BallRecovery,FirstHalf,56.7,12.3,0.0,0.0,Successful
Achraf Hakimi,PSG,33,43,Pass,Pass,FirstHalf,60.0,12.0,67.5,5.3,Successful
Désiré Doué,PSG,33,46,Pass,Pass,FirstHalf,65.2,6.1,59.5,28.9,Successful
João Neves,PSG,33,51,Pass,Pass,FirstHalf,59.4,35.8,46.4,50.9,Successful
Fabián Ruiz,PSG,33,57,Pass,Pass,FirstHalf,55.2,63.9,46.6,31.8,Successful
Marquinhos,PSG,33,59,Pass,Pass,FirstHalf,46.7,31.8,54.6,18.8,Successful
Vitinha,PSG,34,6,Long Pass,Pass,FirstHalf,57.0,18.9,38.9,80.6,Successful
Nuno Mendes,PSG,34,8,Pass,Pass,FirstHalf,39.4,80.5,33.8,62.9,Successful
Beraldo,PSG,34,11,Pass,Pass,FirstHalf,33.9,63.0,35.7,84.8,Successful
Nuno Mendes,PSG,34,15,Pass,Pass,FirstHalf,35.8,85.6,36.6,79.0,Successful
Vitinha,PSG,34,16,Pass,Pass,FirstHalf,36.6,79.0,35.0,90.3,Successful
Nuno Mendes,PSG,34,18,Pass,Pass,FirstHalf,35.0,90.3,36.5,72.6,Successful
Fabián Ruiz,PSG,34,19,Pass,Pass,FirstHalf,36.5,72.6,43.4,95.3,Successful
Vitinha,PSG,34,24,Pass,Pass,FirstHalf,52.6,91.5,60.1,97.2,Successful
Khvicha Kvaratskhelia,PSG,34,26,Pass,Pass,FirstHalf,60.1,97.2,55.7,95.6,Successful
Vitinha,PSG,34,28,Pass,Pass,FirstHalf,56.2,95.9,39.5,84.2,Successful
Nuno Mendes,PSG,34,30,Pass,Pass,FirstHalf,41.6,85.0,47.0,74.8,Successful
Fabián Ruiz,PSG,34,35,Pass,Pass,FirstHalf,46.6,73.2,53.0,81.4,Successful
Ousmane Dembélé,PSG,34,36,Pass,Pass,FirstHalf,53.0,81.4,42.1,81.2,Successful
Nuno Mendes,PSG,34,37,Pass,Pass,FirstHalf,42.1,81.2,48.4,88.4,Successful
Vitinha,PSG,34,40,Pass,Pass,FirstHalf,48.0,86.8,44.2,76.9,Successful
Fabián Ruiz,PSG,34,46,Pass,Pass,FirstHalf,42.9,67.6,46.0,94.7,Successful
Vitinha,PSG,34,49,Pass,Pass,FirstHalf,45.3,93.0,31.3,57.8,Successful
Beraldo,PSG,34,51,Pass,Pass,FirstHalf,31.3,57.8,37.0,79.4,Successful
Nuno Mendes,PSG,34,54,Pass,Pass,FirstHalf,37.0,79.4,40.8,70.9,Successful
Fabián Ruiz,PSG,34,55,Pass,Pass,FirstHalf,40.8,70.9,35.1,84.5,Successful
Nuno Mendes,PSG,34,58,Pass,Pass,FirstHalf,35.4,84.1,41.2,83.5,Successful
Khvicha Kvaratskhelia,PSG,34,59,Pass,Pass,FirstHalf,41.2,83.5,32.9,84.1,Successful
Nuno Mendes,PSG,35,1,Pass,Pass,FirstHalf,33.0,83.6,25.1,64.6,Successful
Beraldo,PSG,35,3,Pass,Pass,FirstHalf,25.1,64.6,20.4,35.2,Successful
Marquinhos,PSG,35,6,Pass,Pass,FirstHalf,20.2,34.8,42.8,30.9,Successful
Désiré Doué,PSG,35,8,Long Pass,Pass,FirstHalf,42.8,30.9,66.0,0.0,Unsuccessful
Fran García,Real Madrid,35,30,Throw In,Pass,FirstHalf,39.2,100.0,53.8,88.6,Unsuccessful
João Neves,PSG,35,32,Pass,Pass,FirstHalf,43.5,15.6,52.2,20.0,Successful
Fabián Ruiz,PSG,35,33,Pass,Pass,FirstHalf,52.2,20.0,40.5,29.8,Successful
Beraldo,PSG,35,35,Ball Recovery,BallRecovery,FirstHalf,40.5,29.8,0.0,0.0,Successful
Beraldo,PSG,35,35,Pass,Pass,FirstHalf,40.5,29.8,44.9,34.9,Successful
Vitinha,PSG,35,39,Through Ball,Pass,FirstHalf,51.2,44.3,77.5,39.7,Successful
Désiré Doué,PSG,35,42,BallTouch,BallTouch,FirstHalf,88.0,36.9,0.0,0.0,Unsuccessful
Thibaut Courtois,Real Madrid,35,43,Smother,Smother,FirstHalf,8.8,69.7,0.0,0.0,Successful
Thibaut Courtois,Real Madrid,35,44,KeeperPickup,KeeperPickup,FirstHalf,8.8,69.7,0.0,0.0,Successful
Thibaut Courtois,Real Madrid,35,46,Pass,Pass,FirstHalf,10.0,70.2,21.3,66.6,Successful
Aurélien Tchouaméni,Real Madrid,35,47,Pass,Pass,FirstHalf,21.4,67.2,7.2,64.9,Successful
Thibaut Courtois,Real Madrid,35,50,Pass,Pass,FirstHalf,9.0,66.9,32.5,66.4,Successful
Jude Bellingham,Real Madrid,35,52,Pass,Pass,FirstHalf,32.3,63.7,40.6,44.9,Successful
Gonzalo García,Real Madrid,35,54,Long Pass,Pass,FirstHalf,44.8,48.1,56.5,92.1,Successful
Vinícius Júnior,Real Madrid,36,0,Long Pass,Pass,FirstHalf,59.4,87.4,70.9,34.0,Successful
Kylian Mbappé,Real Madrid,36,1,Pass,Pass,FirstHalf,70.9,34.0,66.5,41.3,Successful
Arda Güler,Real Madrid,36,3,Pass,Pass,FirstHalf,66.5,41.3,68.3,30.1,Successful
Federico Valverde,Real Madrid,36,5,Pass,Pass,FirstHalf,71.4,27.9,76.9,16.2,Successful
Kylian Mbappé,Real Madrid,36,8,Unsuccessful Dribble,TakeOn,FirstHalf,76.8,22.6,0.0,0.0,Unsuccessful
Khvicha Kvaratskhelia,PSG,36,8,Successful Tackle,Tackle,FirstHalf,23.2,77.4,0.0,0.0,Successful
Arda Güler,Real Madrid,36,10,Challenge,Challenge,FirstHalf,74.5,23.4,0.0,0.0,Unsuccessful
Khvicha Kvaratskhelia,PSG,36,10,Successful Dribble,TakeOn,FirstHalf,25.5,76.6,0.0,0.0,Successful
Khvicha Kvaratskhelia,PSG,36,11,GoodSkill,GoodSkill,FirstHalf,32.7,73.8,0.0,0.0,Successful
Khvicha Kvaratskhelia,PSG,36,14,Ball Recovery,BallRecovery,FirstHalf,35.9,75.7,0.0,0.0,Successful
Khvicha Kvaratskhelia,PSG,36,18,Loss of Possession,Dispossessed,FirstHalf,64.5,69.3,0.0,0.0,Successful
Jude Bellingham,Real Madrid,36,18,Was Dribbled,Tackle,FirstHalf,35.5,30.7,0.0,0.0,Unsuccessful
Khvicha Kvaratskhelia,PSG,36,20,BallTouch,BallTouch,FirstHalf,64.3,72.1,0.0,0.0,Successful
Aurélien Tchouaméni,Real Madrid,36,20,Ball Recovery,BallRecovery,FirstHalf,20.2,35.2,0.0,0.0,Successful
Aurélien Tchouaméni,Real Madrid,36,22,Pass,Pass,FirstHalf,18.5,27.1,39.6,11.3,Successful
Federico Valverde,Real Madrid,36,33,Pass,Pass,FirstHalf,53.4,8.6,53.3,3.7,Successful
Gonzalo García,Real Madrid,36,38,Pass,Pass,FirstHalf,44.7,18.2,41.2,41.8,Successful
Jude Bellingham,Real Madrid,36,40,Pass,Pass,FirstHalf,43.4,43.7,39.8,68.5,Successful
Antonio Rüdiger,Real Madrid,36,44,Pass,Pass,FirstHalf,40.4,71.8,54.9,94.2,Successful
Vinícius Júnior,Real Madrid,36,46,Pass,Pass,FirstHalf,54.5,92.7,61.5,72.1,Successful
Gonzalo García,Real Madrid,36,47,Pass,Pass,FirstHalf,61.9,73.3,67.6,93.6,Successful
Fran García,Real Madrid,36,50,Pass,Pass,FirstHalf,70.4,92.1,69.1,85.6,Successful
Vinícius Júnior,Real Madrid,36,53,Pass,Pass,FirstHalf,72.6,86.2,69.0,92.0,Successful
Gonzalo García,Real Madrid,36,57,Pass,Pass,FirstHalf,72.7,91.8,80.3,94.2,Successful
Vinícius Júnior,Real Madrid,37,5,Chipped Pass,Pass,FirstHalf,91.0,94.8,68.7,64.3,Successful
Jude Bellingham,Real Madrid,37,8,Pass,Pass,FirstHalf,68.5,61.5,72.5,48.1,Successful
Arda Güler,Real Madrid,37,12,Pass,Pass,FirstHalf,74.1,39.5,67.2,39.2,Successful
Aurélien Tchouaméni,Real Madrid,37,13,Pass,Pass,FirstHalf,67.5,39.8,70.1,50.1,Successful
Jude Bellingham,Real Madrid,37,17,Pass,Pass,FirstHalf,64.4,48.5,68.2,35.7,Successful
Arda Güler,Real Madrid,37,19,Pass,Pass,FirstHalf,68.4,36.6,65.5,51.2,Successful
Aurélien Tchouaméni,Real Madrid,37,21,Pass,Pass,FirstHalf,65.5,51.2,72.3,54.3,Successful
Gonzalo García,Real Madrid,37,22,Pass,Pass,FirstHalf,72.4,54.5,73.3,48.7,Successful
Federico Valverde,Real Madrid,37,24,Pass,Pass,FirstHalf,73.6,49.7,87.9,67.9,Successful
Kylian Mbappé,Real Madrid,37,29,Unsuccessful Dribble,TakeOn,FirstHalf,96.4,70.9,0.0,0.0,Unsuccessful
João Neves,PSG,37,29,Successful Tackle,Tackle,FirstHalf,3.6,29.1,0.0,0.0,Successful
João Neves,PSG,37,34,Ball Recovery,BallRecovery,FirstHalf,4.6,3.5,0.0,0.0,Successful
João Neves,PSG,37,34,Pass,Pass,FirstHalf,4.6,3.5,6.8,17.1,Successful
Fabián Ruiz,PSG,37,35,Pass,Pass,FirstHalf,6.8,17.1,13.9,11.1,Successful
Désiré Doué,PSG,37,36,Pass,Pass,FirstHalf,13.9,11.1,17.9,22.2,Successful
Vitinha,PSG,37,39,Long Pass,Pass,FirstHalf,19.0,22.8,22.9,84.2,Successful
Fabián Ruiz,PSG,38,57,Pass,Pass,FirstHalf,40.6,64.5,34.5,65.8,Successful
Vitinha,PSG,38,58,Pass,Pass,FirstHalf,34.5,65.8,35.9,47.8,Successful
João Neves,PSG,39,1,Pass,Pass,FirstHalf,36.7,40.0,38.9,11.7,Successful
Achraf Hakimi,PSG,39,2,Pass,Pass,FirstHalf,38.9,11.7,39.8,25.5,Successful
João Neves,PSG,39,4,Pass,Pass,FirstHalf,39.3,26.4,30.2,59.7,Successful
Beraldo,PSG,39,7,Pass,Pass,FirstHalf,30.2,59.9,33.9,73.5,Successful
Vitinha,PSG,39,9,Pass,Pass,FirstHalf,34.1,71.8,39.7,35.2,Successful
João Neves,PSG,39,14,Pass,Pass,FirstHalf,40.4,40.9,38.5,67.9,Successful
Vitinha,PSG,39,20,Pass,Pass,FirstHalf,42.8,72.6,70.6,77.0,Successful
Khvicha Kvaratskhelia,PSG,39,22,Pass,Pass,FirstHalf,72.2,72.7,72.2,67.3,Successful
Ousmane Dembélé,PSG,39,23,Key Pass,Pass,FirstHalf,72.2,67.3,85.9,72.0,Successful
Khvicha Kvaratskhelia,PSG,39,25,Shot off Target,MissedShots,FirstHalf,87.7,61.3,0.0,0.0,Successful
Raúl Asencio,Real Madrid,39,53,Pass,Pass,FirstHalf,4.8,39.8,3.4,56.4,Successful
Thibaut Courtois,Real Madrid,39,54,Long Pass,Pass,FirstHalf,5.7,59.4,52.0,76.6,Unsuccessful
Marquinhos,PSG,39,56,Aerial Won,Aerial,FirstHalf,45.0,26.0,0.0,0.0,Successful
Vinícius Júnior,Real Madrid,39,56,Aerial Lost,Aerial,FirstHalf,55.0,74.0,0.0,0.0,Unsuccessful
Marquinhos,PSG,39,57,Pass,Pass,FirstHalf,39.9,30.1,56.0,16.7,Successful
Achraf Hakimi,PSG,39,59,Ball Recovery,BallRecovery,FirstHalf,49.7,6.8,0.0,0.0,Successful
Achraf Hakimi,PSG,40,0,Pass,Pass,FirstHalf,55.7,18.5,55.7,32.2,Successful
Vitinha,PSG,40,0,Pass,Pass,FirstHalf,55.7,32.2,57.4,12.5,Successful
Achraf Hakimi,PSG,40,2,Pass,Pass,FirstHalf,57.9,12.3,62.4,20.6,Successful
Fabián Ruiz,PSG,40,4,Long Pass,Pass,FirstHalf,60.7,19.4,29.0,23.7,Successful
Marquinhos,PSG,40,9,Pass,Pass,FirstHalf,28.6,26.1,23.8,72.1,Successful
Beraldo,PSG,40,10,Pass,Pass,FirstHalf,23.8,72.1,32.3,95.4,Successful
Nuno Mendes,PSG,40,17,Pass,Pass,FirstHalf,40.7,94.5,38.0,79.0,Successful
Fabián Ruiz,PSG,40,21,Long Pass,Pass,FirstHalf,39.6,75.3,63.5,10.4,Successful
Achraf Hakimi,PSG,40,27,Pass,Pass,FirstHalf,64.0,12.2,63.7,28.6,Successful
João Neves,PSG,40,28,Pass,Pass,FirstHalf,63.7,28.6,63.0,10.0,Successful
Achraf Hakimi,PSG,40,30,Pass,Pass,FirstHalf,63.0,10.0,39.9,25.3,Successful
Marquinhos,PSG,40,32,Pass,Pass,FirstHalf,39.9,25.3,42.9,34.9,Successful
Fabián Ruiz,PSG,40,39,Pass,Pass,FirstHalf,45.3,45.7,46.9,69.1,Successful
Vitinha,PSG,40,43,Pass,Pass,FirstHalf,54.3,68.7,58.8,65.4,Successful
Ousmane Dembélé,PSG,40,45,Pass,Pass,FirstHalf,58.8,65.4,52.7,58.5,Successful
Fabián Ruiz,PSG,40,46,Pass,Pass,FirstHalf,52.7,58.5,60.8,63.4,Successful
Ousmane Dembélé,PSG,40,47,Pass,Pass,FirstHalf,60.8,63.4,56.5,77.6,Successful
Vitinha,PSG,40,49,Pass,Pass,FirstHalf,56.5,77.6,62.8,97.2,Successful
Nuno Mendes,PSG,40,50,Pass,Pass,FirstHalf,62.8,97.2,53.1,89.6,Successful
Vitinha,PSG,40,52,Pass,Pass,FirstHalf,53.1,88.0,36.5,59.9,Successful
Beraldo,PSG,40,55,Pass,Pass,FirstHalf,36.5,59.9,45.1,52.2,Successful
Fabián Ruiz,PSG,40,57,Pass,Pass,FirstHalf,45.1,52.2,36.0,34.0,Successful
Marquinhos,PSG,41,3,Pass,Pass,FirstHalf,44.3,26.2,47.0,35.2,Successful
Achraf Hakimi,PSG,41,4,Pass,Pass,FirstHalf,47.0,35.2,38.6,41.5,Successful
Fabián Ruiz,PSG,41,6,Pass,Pass,FirstHalf,38.6,41.5,44.1,54.3,Successful
Ousmane Dembélé,PSG,41,8,Pass,Pass,FirstHalf,44.1,54.3,56.0,41.0,Unsuccessful
Antonio Rüdiger,Real Madrid,41,8,Pass,Pass,FirstHalf,40.1,63.6,47.7,69.9,Successful
Jude Bellingham,Real Madrid,41,9,Ball Recovery,BallRecovery,FirstHalf,47.7,69.9,0.0,0.0,Successful
Jude Bellingham,Real Madrid,41,12,Pass,Pass,FirstHalf,69.4,75.0,73.9,93.8,Successful
Vinícius Júnior,Real Madrid,41,14,Pass,Pass,FirstHalf,73.9,93.8,77.4,75.3,Unsuccessful
Fabián Ruiz,PSG,41,16,Ball Recovery,BallRecovery,FirstHalf,26.5,31.8,0.0,0.0,Successful
Fabián Ruiz,PSG,41,17,Long Pass,Pass,FirstHalf,27.7,32.4,76.3,24.7,Unsuccessful
Thibaut Courtois,Real Madrid,41,20,KeeperSweeper,KeeperSweeper,FirstHalf,24.5,73.6,0.0,0.0,Successful
Thibaut Courtois,Real Madrid,41,21,Chipped Pass,Pass,FirstHalf,23.9,75.3,43.9,84.5,Unsuccessful
Désiré Doué,PSG,41,23,BallTouch,BallTouch,FirstHalf,61.7,25.0,0.0,0.0,Unsuccessful
Aurélien Tchouaméni,Real Madrid,41,26,Successful Dribble,TakeOn,FirstHalf,40.5,74.7,0.0,0.0,Successful
Désiré Doué,PSG,41,26,Challenge,Challenge,FirstHalf,59.5,25.3,0.0,0.0,Unsuccessful
Aurélien Tchouaméni,Real Madrid,41,27,Ball Recovery,BallRecovery,FirstHalf,43.6,72.9,0.0,0.0,Successful
Aurélien Tchouaméni,Real Madrid,41,27,Pass,Pass,FirstHalf,43.3,72.3,47.4,38.3,Successful
Federico Valverde,Real Madrid,41,36,Pass,Pass,FirstHalf,64.0,21.0,62.6,28.3,Successful
Arda Güler,Real Madrid,41,37,Pass,Pass,FirstHalf,64.3,29.2,63.0,40.7,Successful
Aurélien Tchouaméni,Real Madrid,41,39,Pass,Pass,FirstHalf,63.3,39.7,64.6,29.4,Successful
Arda Güler,Real Madrid,41,44,Pass,Pass,FirstHalf,64.0,29.8,65.7,19.1,Successful
Federico Valverde,Real Madrid,41,45,Pass,Pass,FirstHalf,65.7,19.1,75.0,6.8,Successful
Gonzalo García,Real Madrid,41,47,Pass,Pass,FirstHalf,75.1,8.3,87.7,21.0,Successful
Federico Valverde,Real Madrid,41,50,Pass,Pass,FirstHalf,88.0,21.2,87.9,25.6,Unsuccessful
Fabián Ruiz,PSG,41,50,BlockedPass,BlockedPass,FirstHalf,9.0,70.6,0.0,0.0,Successful
Federico Valverde,Real Madrid,41,53,Pass,Pass,FirstHalf,94.0,7.9,85.0,10.3,Successful
Gonzalo García,Real Madrid,41,57,Unsuccessful Dribble,TakeOn,FirstHalf,84.7,12.7,0.0,0.0,Unsuccessful
Nuno Mendes,PSG,41,57,Successful Tackle,Tackle,FirstHalf,15.3,87.3,0.0,0.0,Successful
Nuno Mendes,PSG,41,58,Ball Recovery,BallRecovery,FirstHalf,18.3,83.8,0.0,0.0,Successful
Nuno Mendes,PSG,41,59,Foul,Foul,FirstHalf,19.0,84.0,0.0,0.0,Successful
Gonzalo García,Real Madrid,41,59,Foul,Foul,FirstHalf,81.0,16.0,0.0,0.0,Unsuccessful
Vitinha,PSG,42,34,Pass,Pass,FirstHalf,24.6,79.0,33.0,94.5,Successful
Nuno Mendes,PSG,42,36,Pass,Pass,FirstHalf,33.0,94.5,26.1,91.7,Successful
Fabián Ruiz,PSG,42,38,Pass,Pass,FirstHalf,26.1,91.7,24.8,81.2,Successful
Vitinha,PSG,42,44,Pass,Pass,FirstHalf,36.7,58.2,43.1,13.5,Successful
Achraf Hakimi,PSG,42,46,Pass,Pass,FirstHalf,43.1,13.5,44.4,24.3,Successful
Vitinha,PSG,42,47,Long Pass,Pass,FirstHalf,44.4,24.3,84.2,3.4,Unsuccessful
Antonio Rüdiger,Real Madrid,42,52,Ball Recovery,BallRecovery,FirstHalf,25.0,97.1,0.0,0.0,Successful
Antonio Rüdiger,Real Madrid,42,53,Pass,Pass,FirstHalf,25.0,97.1,5.9,70.6,Successful
