player,team,minute,second,event,raw_event,period,x,y,endX,endY,outcome
João Pedro,Chelsea,48,54,Shot on Target,SavedShot,SecondHalf,89.8,60.3,0.0,0.0,Successful
Mats Wieffer,Brighton,48,54,Save,Save,SecondHalf,8.0,41.7,0.0,0.0,Successful
Luka Vuskovic,Brighton,48,57,Clearance,Clearance,SecondHalf,13.2,40.9,10.0,0.0,Successful
Jorrel Hato,Chelsea,49,19,Throw In,Pass,SecondHalf,88.8,100.0,94.0,75.2,Unsuccessful
Mats Wieffer,Brighton,49,22,Aerial Won,Aerial,SecondHalf,6.0,24.8,0.0,0.0,Successful
João Pedro,Chelsea,49,22,Aerial Lost,Aerial,SecondHalf,94.0,75.2,0.0,0.0,Unsuccessful
Mats Wieffer,Brighton,49,23,Clearance,Clearance,SecondHalf,6.0,24.8,11.2,26.6,Successful
Olivier Boscagli,Brighton,49,24,Clearance,Clearance,SecondHalf,9.1,26.4,12.4,0.0,Successful
Jorrel Hato,Chelsea,49,37,Throw In,Pass,SecondHalf,86.9,100.0,83.2,92.0,Successful
Levi Colwill,Chelsea,49,38,Pass,Pass,SecondHalf,83.2,92.0,84.3,96.5,Successful
Jorrel Hato,Chelsea,49,42,Loss of Possession,Dispossessed,SecondHalf,73.4,95.1,0.0,0.0,Successful
Diego Gómez,Brighton,49,42,Successful Tackle,Tackle,SecondHalf,26.6,4.9,0.0,0.0,Successful
Levi Colwill,Chelsea,49,46,Long Pass,Pass,SecondHalf,66.4,100.0,89.5,93.6,Successful
Morgan Rogers,Chelsea,49,51,Cross,Pass,SecondHalf,97.2,97.1,89.2,59.3,Successful
João Pedro,Chelsea,49,55,Loss of Possession,Dispossessed,SecondHalf,96.6,74.2,0.0,0.0,Successful
Luka Vuskovic,Brighton,49,55,Successful Tackle,Tackle,SecondHalf,3.4,25.7,0.0,0.0,Successful
João Pedro,Chelsea,49,56,CornerAwarded,CornerAwarded,SecondHalf,97.0,74.7,0.0,0.0,Successful
Luka Vuskovic,Brighton,49,56,CornerAwarded,CornerAwarded,SecondHalf,3.0,25.2,0.0,0.0,Unsuccessful
Malo Gusto,Chelsea,50,23,Cross,Pass,SecondHalf,99.5,99.5,96.7,50.0,Unsuccessful
Bart Verbruggen,Brighton,50,25,KeeperPickup,KeeperPickup,SecondHalf,2.7,48.7,0.0,0.0,Successful
Bart Verbruggen,Brighton,50,29,Pass,Pass,SecondHalf,14.8,53.6,35.0,67.7,Unsuccessful
Pedro Neto,Chelsea,50,32,Foul,Foul,SecondHalf,64.1,35.1,0.0,0.0,Successful
Pascal Groß,Brighton,50,32,Foul,Foul,SecondHalf,35.9,64.9,0.0,0.0,Unsuccessful
Pedro Neto,Chelsea,50,57,Chipped Pass,Pass,SecondHalf,66.5,34.4,86.2,53.2,Unsuccessful
Luka Vuskovic,Brighton,51,0,Clearance,Clearance,SecondHalf,14.5,47.9,45.9,7.8,Successful
Morgan Rogers,Chelsea,51,6,Pass,Pass,SecondHalf,52.8,92.2,33.5,62.4,Successful
Emiliano Martínez,Chelsea,51,9,Long Pass,Pass,SecondHalf,35.0,56.4,84.9,67.9,Successful
João Pedro,Chelsea,51,13,Pass,Pass,SecondHalf,85.0,67.7,82.2,98.1,Successful
Jorrel Hato,Chelsea,51,16,Pass,Pass,SecondHalf,82.2,97.1,75.8,96.4,Successful
Morgan Rogers,Chelsea,51,19,Cross,Pass,SecondHalf,76.4,91.0,96.6,50.1,Unsuccessful
Bart Verbruggen,Brighton,51,21,KeeperPickup,KeeperPickup,SecondHalf,3.6,50.2,0.0,0.0,Successful
Bart Verbruggen,Brighton,51,25,Pass,Pass,SecondHalf,10.7,56.6,14.4,70.7,Successful
Ferdi Kadioglu,Brighton,51,30,Pass,Pass,SecondHalf,21.7,69.9,33.3,79.8,Successful
Malick Yalcouyé,Brighton,51,31,Pass,Pass,SecondHalf,33.3,79.9,24.9,72.0,Successful
Ferdi Kadioglu,Brighton,51,32,Pass,Pass,SecondHalf,24.9,72.0,22.1,56.5,Successful
Lewis Dunk,Brighton,51,34,Pass,Pass,SecondHalf,23.1,55.6,32.7,23.7,Successful
Pascal Groß,Brighton,51,38,Long Pass,Pass,SecondHalf,42.9,22.9,78.9,70.1,Unsuccessful
Wesley Fofana,Chelsea,51,43,Clearance,Clearance,SecondHalf,20.5,30.1,29.8,20.1,Successful
Charalampos Kostoulas,Brighton,51,47,Pass,Pass,SecondHalf,79.9,90.6,76.2,81.3,Successful
Malick Yalcouyé,Brighton,51,48,Pass,Pass,SecondHalf,76.2,81.3,71.9,87.4,Successful
Ferdi Kadioglu,Brighton,51,50,Pass,Pass,SecondHalf,73.1,85.2,84.2,94.5,Successful
Charalampos Kostoulas,Brighton,51,54,Cross,Pass,SecondHalf,80.5,93.0,81.5,88.7,Unsuccessful
Pedro Neto,Chelsea,51,54,Clearance,Clearance,SecondHalf,18.5,11.3,0.0,0.0,Successful
Cole Palmer,Chelsea,51,57,BallTouch,BallTouch,SecondHalf,29.1,45.2,0.0,0.0,Unsuccessful
Luka Vuskovic,Brighton,51,57,Pass,Pass,SecondHalf,69.4,55.4,78.4,52.3,Successful
Pascal Groß,Brighton,51,58,Pass,Pass,SecondHalf,78.9,51.5,79.6,59.5,Successful
Maxim De Cuyper,Brighton,52,0,Pass,Pass,SecondHalf,77.1,58.1,74.4,58.1,Successful
Olivier Boscagli,Brighton,52,0,Pass,Pass,SecondHalf,74.8,57.7,80.3,51.1,Unsuccessful
Levi Colwill,Chelsea,52,2,Clearance,Clearance,SecondHalf,19.5,50.1,67.4,28.9,Successful
Lewis Dunk,Brighton,52,5,Pass,Pass,SecondHalf,34.2,67.7,11.4,57.9,Successful
Bart Verbruggen,Brighton,52,9,Long Pass,Pass,SecondHalf,9.7,54.2,34.3,8.6,Successful
Mats Wieffer,Brighton,52,14,Pass,Pass,SecondHalf,37.0,7.5,33.2,29.5,Successful
Luka Vuskovic,Brighton,52,15,Pass,Pass,SecondHalf,33.4,31.9,38.1,40.5,Successful
Olivier Boscagli,Brighton,52,18,Pass,Pass,SecondHalf,40.4,35.1,41.5,6.9,Successful
Mats Wieffer,Brighton,52,22,Pass,Pass,SecondHalf,51.7,10.0,51.4,3.6,Successful
Pascal Groß,Brighton,52,24,Pass,Pass,SecondHalf,51.3,4.5,46.7,27.4,Successful
Olivier Boscagli,Brighton,52,27,Long Pass,Pass,SecondHalf,47.4,31.3,71.1,82.8,Unsuccessful
Pedro Neto,Chelsea,52,30,Interception,Interception,SecondHalf,28.9,17.2,0.0,0.0,Successful
Maxim De Cuyper,Brighton,52,34,Throw In,Pass,SecondHalf,74.9,100.0,58.8,86.5,Successful
Ferdi Kadioglu,Brighton,52,36,Pass,Pass,SecondHalf,57.1,83.0,52.1,70.9,Successful
Lewis Dunk,Brighton,52,38,Pass,Pass,SecondHalf,51.1,68.1,56.6,88.9,Successful
Ferdi Kadioglu,Brighton,52,42,Pass,Pass,SecondHalf,56.4,83.5,52.9,66.0,Successful
Lewis Dunk,Brighton,52,43,Pass,Pass,SecondHalf,52.9,66.0,56.5,89.5,Successful
Ferdi Kadioglu,Brighton,52,45,Pass,Pass,SecondHalf,56.8,90.6,51.0,69.4,Successful
Lewis Dunk,Brighton,52,47,Pass,Pass,SecondHalf,51.0,67.2,46.4,46.6,Successful
Luka Vuskovic,Brighton,52,49,Pass,Pass,SecondHalf,46.4,42.5,58.5,14.3,Successful
Mats Wieffer,Brighton,52,52,Pass,Pass,SecondHalf,64.5,11.1,69.2,2.7,Successful
Pascal Groß,Brighton,52,55,Pass,Pass,SecondHalf,68.0,5.6,54.7,30.9,Successful
Luka Vuskovic,Brighton,52,58,Pass,Pass,SecondHalf,54.6,30.7,56.0,32.1,Successful
Olivier Boscagli,Brighton,52,59,Pass,Pass,SecondHalf,56.7,31.5,68.0,6.8,Successful
Pascal Groß,Brighton,53,2,Pass,Pass,SecondHalf,62.7,10.1,51.7,36.0,Successful
Luka Vuskovic,Brighton,53,6,Pass,Pass,SecondHalf,53.0,34.2,65.7,3.9,Successful
Pascal Groß,Brighton,53,10,Cross,Pass,SecondHalf,71.4,1.1,87.6,59.5,Unsuccessful
Pedro Neto,Chelsea,53,13,Clearance,Clearance,SecondHalf,12.4,42.3,13.8,52.3,Successful
Maxence Lacroix,Chelsea,53,15,Clearance,Clearance,SecondHalf,13.5,52.1,18.1,58.5,Successful
Diego Gómez,Brighton,53,17,Shot off Target,MissedShots,SecondHalf,84.2,45.6,0.0,0.0,Successful
Emiliano Martínez,Chelsea,53,44,Long Pass,Pass,SecondHalf,5.4,50.3,65.5,53.8,Unsuccessful
Luka Vuskovic,Brighton,53,47,Pass,Pass,SecondHalf,34.6,46.6,48.7,67.3,Successful
Maxim De Cuyper,Brighton,53,51,Ball Recovery,BallRecovery,SecondHalf,45.1,77.4,0.0,0.0,Successful
Maxim De Cuyper,Brighton,53,52,BallTouch,BallTouch,SecondHalf,44.9,72.2,0.0,0.0,Successful
Malick Yalcouyé,Brighton,53,55,Pass,Pass,SecondHalf,67.2,80.1,75.9,90.1,Successful
Charalampos Kostoulas,Brighton,54,1,Pass,Pass,SecondHalf,84.1,90.6,80.1,93.0,Successful
Olivier Boscagli,Brighton,54,4,Foul,Foul,SecondHalf,76.1,90.1,0.0,0.0,Successful
Pedro Neto,Chelsea,54,4,Foul,Foul,SecondHalf,23.9,9.9,0.0,0.0,Unsuccessful
Wesley Fofana,Chelsea,54,17,Card,Card,SecondHalf,0.0,0.0,0.0,0.0,Successful
Olivier Boscagli,Brighton,54,59,Key Pass,Pass,SecondHalf,78.2,90.6,94.3,40.3,Successful
Diego Gómez,Brighton,55,1,Shot off Target,MissedShots,SecondHalf,94.3,40.3,0.0,0.0,Successful
Emiliano Martínez,Chelsea,55,34,Long Pass,Pass,SecondHalf,5.4,45.2,65.8,25.2,Successful
Pedro Neto,Chelsea,55,38,Pass,Pass,SecondHalf,65.9,25.1,75.5,33.4,Unsuccessful
Lewis Dunk,Brighton,55,39,Pass,Pass,SecondHalf,24.5,66.6,8.2,62.8,Successful
Bart Verbruggen,Brighton,55,41,KeeperPickup,KeeperPickup,SecondHalf,7.4,61.9,0.0,0.0,Successful
Bart Verbruggen,Brighton,55,45,Pass,Pass,SecondHalf,7.4,55.6,12.4,28.2,Successful
Luka Vuskovic,Brighton,55,47,Pass,Pass,SecondHalf,12.3,31.8,12.7,64.2,Successful
Lewis Dunk,Brighton,55,48,Long Pass,Pass,SecondHalf,12.7,64.2,44.5,61.2,Unsuccessful
Malo Gusto,Chelsea,55,52,Ball Recovery,BallRecovery,SecondHalf,56.4,45.5,0.0,0.0,Successful
Malo Gusto,Chelsea,55,52,Pass,Pass,SecondHalf,56.3,45.5,73.3,47.7,Successful
João Pedro,Chelsea,55,54,Pass,Pass,SecondHalf,74.2,47.9,71.4,44.5,Successful
Cole Palmer,Chelsea,55,56,Pass,Pass,SecondHalf,80.5,49.5,81.9,51.7,Unsuccessful
Luka Vuskovic,Brighton,55,58,BallTouch,BallTouch,SecondHalf,14.9,46.5,0.0,0.0,Successful
Morgan Rogers,Chelsea,56,0,Key Pass,Pass,SecondHalf,93.1,66.7,89.1,63.2,Successful
Cole Palmer,Chelsea,56,1,Shot on Target,SavedShot,SecondHalf,89.1,63.2,0.0,0.0,Successful
Luka Vuskovic,Brighton,56,1,Save,Save,SecondHalf,7.0,40.2,0.0,0.0,Successful
Pascal Groß,Brighton,56,3,Clearance,Clearance,SecondHalf,14.8,49.9,31.6,77.9,Successful
Wesley Fofana,Chelsea,56,4,Pass,Pass,SecondHalf,70.1,24.4,78.2,20.9,Successful
Pedro Neto,Chelsea,56,6,Cross,Pass,SecondHalf,78.9,23.3,100.0,62.0,Unsuccessful
Bart Verbruggen,Brighton,56,25,Chipped Pass,Pass,SecondHalf,4.3,47.4,7.5,53.6,Successful
Olivier Boscagli,Brighton,56,27,Pass,Pass,SecondHalf,7.8,53.3,3.4,34.0,Successful
Bart Verbruggen,Brighton,56,29,Long Pass,Pass,SecondHalf,3.8,31.7,47.2,0.0,Unsuccessful
Levi Colwill,Chelsea,56,37,Throw In,Pass,SecondHalf,52.7,100.0,61.4,93.7,Successful
Jorrel Hato,Chelsea,56,39,BallTouch,BallTouch,SecondHalf,61.4,93.5,0.0,0.0,Unsuccessful
Pascal Groß,Brighton,56,41,Pass,Pass,SecondHalf,35.3,1.3,30.7,4.6,Successful
Mats Wieffer,Brighton,56,42,Ball Recovery,BallRecovery,SecondHalf,32.2,5.8,0.0,0.0,Successful
Mats Wieffer,Brighton,56,42,Pass,Pass,SecondHalf,34.0,9.9,36.3,23.5,Successful
Olivier Boscagli,Brighton,56,44,Long Pass,Pass,SecondHalf,38.6,25.2,85.3,35.6,Unsuccessful
Emiliano Martínez,Chelsea,56,51,KeeperPickup,KeeperPickup,SecondHalf,13.7,62.1,0.0,0.0,Successful
Emiliano Martínez,Chelsea,57,1,Key Pass,Pass,SecondHalf,15.7,52.1,77.2,3.3,Successful
Ferdi Kadioglu,Brighton,57,10,Error,Error,SecondHalf,22.6,96.1,0.0,0.0,Successful
Pedro Neto,Chelsea,57,12,Shot on Target,SavedShot,SecondHalf,97.4,35.2,0.0,0.0,Successful
Bart Verbruggen,Brighton,57,12,Save,Save,SecondHalf,0.7,53.9,0.0,0.0,Successful
Morgan Rogers,Chelsea,57,15,Key Pass,Pass,SecondHalf,98.0,29.8,95.7,46.8,Successful
Cole Palmer,Chelsea,57,16,Shot off Target,MissedShots,SecondHalf,95.7,46.8,0.0,0.0,Successful
Lewis Dunk,Brighton,58,53,Pass,Pass,SecondHalf,3.8,59.5,4.6,53.8,Successful
Bart Verbruggen,Brighton,58,53,Pass,Pass,SecondHalf,4.0,53.6,12.3,59.1,Successful
Lewis Dunk,Brighton,58,55,Pass,Pass,SecondHalf,12.5,61.5,31.8,84.4,Successful
Ferdi Kadioglu,Brighton,59,0,Pass,Pass,SecondHalf,41.0,81.2,36.8,65.0,Successful
Lewis Dunk,Brighton,59,2,Pass,Pass,SecondHalf,37.5,61.0,37.9,43.6,Successful
Olivier Boscagli,Brighton,59,5,Pass,Pass,SecondHalf,44.1,44.1,54.9,5.5,Successful
Mats Wieffer,Brighton,59,8,Pass,Pass,SecondHalf,60.4,4.5,48.9,39.3,Successful
Olivier Boscagli,Brighton,59,12,Pass,Pass,SecondHalf,52.6,43.5,54.8,66.7,Successful
Lewis Dunk,Brighton,59,13,Pass,Pass,SecondHalf,55.6,68.4,63.5,94.3,Successful
Maxim De Cuyper,Brighton,59,18,Pass,Pass,SecondHalf,66.2,88.9,57.6,72.0,Successful
Lewis Dunk,Brighton,59,20,Pass,Pass,SecondHalf,56.8,68.5,54.8,31.6,Successful
Luka Vuskovic,Brighton,59,23,Pass,Pass,SecondHalf,56.7,30.5,69.7,4.1,Successful
Diego Gómez,Brighton,59,25,Pass,Pass,SecondHalf,70.7,6.6,79.9,16.2,Unsuccessful
Levi Colwill,Chelsea,59,27,BallTouch,BallTouch,SecondHalf,21.4,84.0,0.0,0.0,Successful
Mats Wieffer,Brighton,59,31,Shot off Target,MissedShots,SecondHalf,85.6,34.2,0.0,0.0,Successful
Emiliano Martínez,Chelsea,60,8,Long Pass,Pass,SecondHalf,4.7,49.7,62.7,66.4,Unsuccessful
Luka Vuskovic,Brighton,60,11,Aerial Won,Aerial,SecondHalf,37.3,33.6,0.0,0.0,Successful
Morgan Rogers,Chelsea,60,11,Aerial Lost,Aerial,SecondHalf,62.7,66.4,0.0,0.0,Unsuccessful
Luka Vuskovic,Brighton,60,12,Pass,Pass,SecondHalf,37.3,33.6,42.9,20.7,Unsuccessful
Levi Colwill,Chelsea,60,13,Aerial Won,Aerial,SecondHalf,57.1,79.3,0.0,0.0,Successful
Diego Gómez,Brighton,60,13,Aerial Lost,Aerial,SecondHalf,42.9,20.7,0.0,0.0,Unsuccessful
Levi Colwill,Chelsea,60,14,Pass,Pass,SecondHalf,57.1,79.3,67.2,81.6,Unsuccessful
Mats Wieffer,Brighton,60,15,Pass,Pass,SecondHalf,35.3,18.0,55.1,9.2,Unsuccessful
Maxence Lacroix,Chelsea,60,17,Clearance,Clearance,SecondHalf,44.0,89.3,54.8,100.0,Successful
Mats Wieffer,Brighton,60,19,Throw In,Pass,SecondHalf,40.6,0.0,28.5,3.3,Successful
Luka Vuskovic,Brighton,60,24,Pass,Pass,SecondHalf,30.6,23.1,30.5,55.0,Successful
Lewis Dunk,Brighton,60,26,Pass,Pass,SecondHalf,29.9,55.0,30.8,72.6,Successful
Ferdi Kadioglu,Brighton,60,27,Pass,Pass,SecondHalf,31.5,74.0,38.0,63.4,Successful
Olivier Boscagli,Brighton,60,30,Pass,Pass,SecondHalf,40.6,69.1,57.1,73.8,Successful
Malick Yalcouyé,Brighton,60,31,Pass,Pass,SecondHalf,56.8,73.8,52.4,89.5,Successful
Olivier Boscagli,Brighton,60,34,Long Pass,Pass,SecondHalf,57.4,95.3,86.2,65.2,Unsuccessful
Emiliano Martínez,Chelsea,60,42,KeeperPickup,KeeperPickup,SecondHalf,13.0,40.6,0.0,0.0,Successful
Emiliano Martínez,Chelsea,60,49,Long Pass,Pass,SecondHalf,14.7,43.2,86.3,61.7,Unsuccessful
Bart Verbruggen,Brighton,60,53,KeeperPickup,KeeperPickup,SecondHalf,13.0,36.9,0.0,0.0,Successful
Bart Verbruggen,Brighton,60,58,Pass,Pass,SecondHalf,14.5,42.1,23.4,60.3,Successful
Lewis Dunk,Brighton,60,59,Pass,Pass,SecondHalf,23.1,61.3,36.6,67.5,Successful
Malick Yalcouyé,Brighton,61,1,Pass,Pass,SecondHalf,33.3,63.1,21.7,64.8,Successful
Lewis Dunk,Brighton,61,5,Pass,Pass,SecondHalf,32.9,67.3,28.4,83.7,Successful
Ferdi Kadioglu,Brighton,61,8,Long Pass,Pass,SecondHalf,28.0,80.8,21.8,33.6,Successful
Luka Vuskovic,Brighton,61,12,Pass,Pass,SecondHalf,22.5,32.5,24.0,39.0,Successful
Olivier Boscagli,Brighton,61,14,Pass,Pass,SecondHalf,24.0,40.6,24.8,28.2,Successful
Luka Vuskovic,Brighton,61,15,Pass,Pass,SecondHalf,24.8,28.2,25.3,42.1,Successful
Olivier Boscagli,Brighton,61,17,Pass,Pass,SecondHalf,27.4,50.7,33.6,78.7,Successful
Lewis Dunk,Brighton,61,21,Pass,Pass,SecondHalf,42.7,85.0,63.1,97.9,Successful
Maxim De Cuyper,Brighton,61,22,Pass,Pass,SecondHalf,63.1,97.9,48.3,90.6,Successful
Lewis Dunk,Brighton,61,25,Pass,Pass,SecondHalf,54.9,85.2,46.7,78.6,Successful
Olivier Boscagli,Brighton,61,28,Pass,Pass,SecondHalf,47.1,74.5,46.1,43.8,Successful
Luka Vuskovic,Brighton,61,31,Pass,Pass,SecondHalf,48.1,41.3,64.5,11.3,Successful
Mats Wieffer,Brighton,61,35,Pass,Pass,SecondHalf,68.8,12.1,64.5,23.7,Successful
Pascal Groß,Brighton,61,35,Pass,Pass,SecondHalf,65.1,24.2,66.8,15.2,Successful
Mats Wieffer,Brighton,61,36,Pass,Pass,SecondHalf,66.5,13.3,53.3,29.5,Successful
Luka Vuskovic,Brighton,61,40,Pass,Pass,SecondHalf,52.0,35.0,57.0,71.6,Successful
Ferdi Kadioglu,Brighton,61,43,Pass,Pass,SecondHalf,58.8,75.8,70.8,95.7,Successful
Maxim De Cuyper,Brighton,61,47,Cross,Pass,SecondHalf,74.5,95.1,81.2,36.2,Successful
Olivier Boscagli,Brighton,61,48,Pass,Pass,SecondHalf,80.9,37.4,82.1,51.3,Unsuccessful
Roméo Lavia,Chelsea,61,49,Clearance,Clearance,SecondHalf,18.2,46.4,14.4,54.6,Successful
Olivier Boscagli,Brighton,61,51,Aerial Won,Aerial,SecondHalf,85.6,45.4,0.0,0.0,Successful
Jorrel Hato,Chelsea,61,51,Aerial Lost,Aerial,SecondHalf,14.4,54.6,0.0,0.0,Unsuccessful
Olivier Boscagli,Brighton,61,52,BallTouch,BallTouch,SecondHalf,85.2,45.0,0.0,0.0,Successful
Pascal Groß,Brighton,61,53,Key Pass,Pass,SecondHalf,81.1,45.8,83.3,28.0,Successful
Diego Gómez,Brighton,61,54,Shot on Target,SavedShot,SecondHalf,85.8,30.5,0.0,0.0,Successful
Emiliano Martínez,Chelsea,61,54,Save,Save,SecondHalf,2.1,54.4,0.0,0.0,Successful
Emiliano Martínez,Chelsea,61,55,CornerAwarded,CornerAwarded,SecondHalf,1.8,55.0,0.0,0.0,Unsuccessful
Diego Gómez,Brighton,61,55,CornerAwarded,CornerAwarded,SecondHalf,98.2,45.0,0.0,0.0,Successful
Maxim De Cuyper,Brighton,62,31,Pass,Pass,SecondHalf,99.5,0.5,89.5,13.5,Successful
Pascal Groß,Brighton,62,32,Pass,Pass,SecondHalf,89.4,13.5,77.7,22.5,Successful
Maxim De Cuyper,Brighton,62,34,Pass,Pass,SecondHalf,77.7,22.5,73.3,34.2,Successful
Malick Yalcouyé,Brighton,62,36,Through Ball,Pass,SecondHalf,74.4,29.9,91.3,31.7,Successful
Pascal Groß,Brighton,62,37,Pass,Pass,SecondHalf,91.3,30.3,91.8,33.7,Unsuccessful
João Pedro,Chelsea,62,39,Goal,Goal,SecondHalf,8.9,65.0,0.0,0.0,Successful
Cole Palmer,Chelsea,63,16,Pass,Pass,SecondHalf,50.0,50.1,23.9,54.0,Successful
Emiliano Martínez,Chelsea,63,22,Long Pass,Pass,SecondHalf,24.2,55.4,74.1,84.2,Successful
Morgan Rogers,Chelsea,63,26,BallTouch,BallTouch,SecondHalf,73.9,84.7,0.0,0.0,Unsuccessful
Mats Wieffer,Brighton,63,26,BallTouch,BallTouch,SecondHalf,25.3,15.6,0.0,0.0,Successful
Luka Vuskovic,Brighton,63,26,Pass,Pass,SecondHalf,27.1,19.9,2.6,39.2,Successful
Bart Verbruggen,Brighton,63,30,Ball Recovery,BallRecovery,SecondHalf,3.0,41.1,0.0,0.0,Successful
Bart Verbruggen,Brighton,63,31,Pass,Pass,SecondHalf,3.1,39.9,10.7,68.5,Successful
Lewis Dunk,Brighton,63,33,Pass,Pass,SecondHalf,10.5,67.9,2.6,46.0,Successful
Bart Verbruggen,Brighton,63,36,Pass,Pass,SecondHalf,4.0,46.8,6.6,82.2,Successful
Lewis Dunk,Brighton,63,37,Pass,Pass,SecondHalf,8.5,83.4,14.9,95.1,Successful
Ferdi Kadioglu,Brighton,63,39,Pass,Pass,SecondHalf,14.9,95.1,23.5,71.2,Successful
Olivier Boscagli,Brighton,63,44,Long Pass,Pass,SecondHalf,26.8,67.1,46.0,27.6,Successful
Pascal Groß,Brighton,63,46,Pass,Pass,SecondHalf,51.0,24.6,57.4,15.6,Successful
Mats Wieffer,Brighton,63,47,Pass,Pass,SecondHalf,66.5,9.7,70.7,4.6,Successful
Diego Gómez,Brighton,63,51,Pass,Pass,SecondHalf,70.0,12.6,64.3,5.4,Successful
Pascal Groß,Brighton,63,55,Pass,Pass,SecondHalf,60.8,7.5,66.1,2.1,Successful
Mats Wieffer,Brighton,63,57,Pass,Pass,SecondHalf,61.4,4.5,52.8,8.1,Successful
Luka Vuskovic,Brighton,64,0,Pass,Pass,SecondHalf,52.8,10.9,47.5,53.7,Successful
Lewis Dunk,Brighton,64,3,Pass,Pass,SecondHalf,49.2,55.9,55.6,76.5,Successful
Ferdi Kadioglu,Brighton,64,6,Pass,Pass,SecondHalf,58.0,77.5,69.8,96.1,Successful
Maxim De Cuyper,Brighton,64,8,Cross,Pass,SecondHalf,76.4,96.1,90.9,49.9,Unsuccessful
Levi Colwill,Chelsea,64,11,Clearance,Clearance,SecondHalf,8.8,51.9,14.0,67.3,Successful
Diego Gómez,Brighton,64,13,Shot off Target,MissedShots,SecondHalf,86.1,31.5,0.0,0.0,Successful
Emiliano Martínez,Chelsea,64,41,Long Pass,Pass,SecondHalf,4.8,54.0,63.4,67.9,Unsuccessful
Luka Vuskovic,Brighton,64,45,Aerial Won,Aerial,SecondHalf,36.6,32.1,0.0,0.0,Successful
Morgan Rogers,Chelsea,64,45,Aerial Lost,Aerial,SecondHalf,63.4,67.9,0.0,0.0,Unsuccessful
Luka Vuskovic,Brighton,64,45,Pass,Pass,SecondHalf,36.6,32.1,41.0,23.5,Successful
Mats Wieffer,Brighton,64,47,Pass,Pass,SecondHalf,41.2,22.1,43.2,24.8,Successful
Lewis Dunk,Brighton,64,48,BallTouch,BallTouch,SecondHalf,41.2,25.3,0.0,0.0,Successful
João Pedro,Chelsea,64,48,BallTouch,BallTouch,SecondHalf,55.9,72.3,0.0,0.0,Successful
Mats Wieffer,Brighton,64,50,Ball Recovery,BallRecovery,SecondHalf,42.4,16.4,0.0,0.0,Successful
Mats Wieffer,Brighton,64,50,Pass,Pass,SecondHalf,42.6,15.8,52.8,0.0,Unsuccessful
Jorrel Hato,Chelsea,65,3,Throw In,Pass,SecondHalf,48.4,100.0,59.3,90.4,Successful
João Pedro,Chelsea,65,4,Pass,Pass,SecondHalf,60.0,85.6,65.9,91.1,Successful
Morgan Rogers,Chelsea,65,8,Unsuccessful Dribble,TakeOn,SecondHalf,63.8,85.0,0.0,0.0,Unsuccessful
Lewis Dunk,Brighton,65,8,Successful Tackle,Tackle,SecondHalf,36.2,15.0,0.0,0.0,Successful
Malick Yalcouyé,Brighton,65,9,Ball Recovery,BallRecovery,SecondHalf,35.0,29.3,0.0,0.0,Successful
Malick Yalcouyé,Brighton,65,10,Pass,Pass,SecondHalf,35.3,33.1,40.2,48.5,Successful
Maxim De Cuyper,Brighton,65,13,Pass,Pass,SecondHalf,44.3,67.7,56.6,25.0,Unsuccessful
Jorrel Hato,Chelsea,65,18,Pass,Pass,SecondHalf,38.9,70.5,40.7,69.6,Unsuccessful
Pascal Groß,Brighton,65,18,BlockedPass,BlockedPass,SecondHalf,59.3,30.4,0.0,0.0,Successful
Mats Wieffer,Brighton,65,22,Pass,Pass,SecondHalf,39.9,2.1,15.7,24.1,Successful
Bart Verbruggen,Brighton,65,27,Pass,Pass,SecondHalf,19.1,29.1,30.8,38.5,Successful
Olivier Boscagli,Brighton,65,34,Pass,Pass,SecondHalf,30.8,33.4,33.8,17.8,Successful
Luka Vuskovic,Brighton,65,37,Pass,Pass,SecondHalf,54.2,21.0,60.5,35.7,Successful
Charalampos Kostoulas,Brighton,65,40,Pass,Pass,SecondHalf,55.3,26.4,49.1,17.6,Successful
Luka Vuskovic,Brighton,65,41,Pass,Pass,SecondHalf,48.1,17.0,53.0,2.5,Successful
Mats Wieffer,Brighton,65,44,Pass,Pass,SecondHalf,47.0,3.6,29.2,37.3,Successful
Bart Verbruggen,Brighton,65,47,Pass,Pass,SecondHalf,29.2,37.3,36.4,66.4,Successful
Lewis Dunk,Brighton,65,49,Pass,Pass,SecondHalf,40.6,73.5,64.7,92.7,Successful
Maxim De Cuyper,Brighton,65,52,Pass,Pass,SecondHalf,69.0,82.0,66.9,66.0,Successful
Ferdi Kadioglu,Brighton,65,53,Pass,Pass,SecondHalf,66.9,66.0,77.0,87.3,Successful
Malick Yalcouyé,Brighton,65,59,Unsuccessful Dribble,TakeOn,SecondHalf,83.6,85.6,0.0,0.0,Unsuccessful
Malo Gusto,Chelsea,65,59,Successful Tackle,Tackle,SecondHalf,16.3,14.4,0.0,0.0,Successful
Pedro Neto,Chelsea,66,0,BallTouch,BallTouch,SecondHalf,23.6,17.6,0.0,0.0,Successful
Malo Gusto,Chelsea,66,1,Ball Recovery,BallRecovery,SecondHalf,18.8,12.3,0.0,0.0,Successful
Malo Gusto,Chelsea,66,1,Pass,Pass,SecondHalf,22.2,10.5,29.2,20.3,Successful
Cole Palmer,Chelsea,66,2,Pass,Pass,SecondHalf,30.8,17.6,25.6,6.0,Successful
