player,team,minute,second,event,raw_event,period,x,y,endX,endY,outcome
Álex Baena,Spain,59,10,BlockedPass,BlockedPass,SecondHalf,49.4,78.7,0.0,0.0,Successful
Marc Cucurella,Spain,59,14,Pass,Pass,SecondHalf,56.6,72.9,48.0,67.1,Successful
Pedri,Spain,59,15,Pass,Pass,SecondHalf,48.0,66.5,47.8,52.2,Successful
Rodri,Spain,59,17,Pass,Pass,SecondHalf,48.0,50.6,55.1,17.0,Successful
Pedro Porro,Spain,59,24,Pass,Pass,SecondHalf,55.9,19.3,42.3,33.1,Successful
Pau Cubarsí,Spain,59,31,Pass,Pass,SecondHalf,54.2,33.4,65.3,43.1,Successful
Pedri,Spain,59,32,Pass,Pass,SecondHalf,65.3,43.4,56.1,50.4,Successful
Rodri,Spain,59,35,Pass,Pass,SecondHalf,61.8,63.2,66.9,72.0,Successful
Dani Olmo,Spain,59,37,Pass,Pass,SecondHalf,66.7,73.5,57.2,88.1,Successful
Marc Cucurella,Spain,59,40,Pass,Pass,SecondHalf,57.3,89.9,44.5,71.7,Successful
Aymeric Laporte,Spain,59,42,Pass,Pass,SecondHalf,44.5,70.7,53.3,43.1,Successful
Pau Cubarsí,Spain,59,47,Pass,Pass,SecondHalf,67.1,32.5,74.2,3.1,Successful
Lamine Yamal,Spain,59,50,Pass,Pass,SecondHalf,75.9,5.8,71.2,17.8,Successful
Pedro Porro,Spain,59,52,Pass,Pass,SecondHalf,71.1,18.5,64.5,31.1,Successful
Pau Cubarsí,Spain,59,55,Pass,Pass,SecondHalf,64.4,32.5,65.9,41.9,Successful
Rodri,Spain,59,56,Pass,Pass,SecondHalf,65.9,41.9,66.9,33.8,Successful
Pau Cubarsí,Spain,59,58,Pass,Pass,SecondHalf,68.1,32.5,80.8,9.1,Successful
Lamine Yamal,Spain,60,2,Pass,Pass,SecondHalf,85.0,16.7,88.6,26.3,Unsuccessful
João Félix,Portugal,60,3,Interception,Interception,SecondHalf,11.4,73.7,0.0,0.0,Successful
João Félix,Portugal,60,4,Ball Recovery,BallRecovery,SecondHalf,11.1,87.9,0.0,0.0,Successful
João Félix,Portugal,60,5,Foul,Foul,SecondHalf,13.8,87.0,0.0,0.0,Successful
Lamine Yamal,Spain,60,5,Foul,Foul,SecondHalf,86.2,13.0,0.0,0.0,Unsuccessful
Renato Veiga,Portugal,60,18,Pass,Pass,SecondHalf,11.3,87.3,21.6,86.1,Successful
João Neves,Portugal,60,22,Pass,Pass,SecondHalf,20.8,83.0,15.8,48.5,Successful
Rúben Dias,Portugal,60,23,Pass,Pass,SecondHalf,15.2,35.4,23.5,7.5,Successful
João Cancelo,Portugal,60,25,Pass,Pass,SecondHalf,20.8,11.4,32.9,3.9,Successful
Pedro Neto,Portugal,60,27,Pass,Pass,SecondHalf,32.9,3.9,32.5,33.4,Unsuccessful
Pedro Neto,Portugal,60,28,Error,Error,SecondHalf,27.1,19.0,0.0,0.0,Successful
Rodri,Spain,60,30,Ball Recovery,BallRecovery,SecondHalf,70.4,71.4,0.0,0.0,Successful
Rodri,Spain,60,31,Pass,Pass,SecondHalf,70.4,71.4,82.9,73.2,Successful
Pedro Neto,Portugal,60,32,Challenge,Challenge,SecondHalf,13.3,29.1,0.0,0.0,Unsuccessful
Dani Olmo,Spain,60,32,Successful Dribble,TakeOn,SecondHalf,86.7,70.9,0.0,0.0,Successful
Dani Olmo,Spain,60,33,Key Pass,Pass,SecondHalf,84.8,71.0,78.0,56.4,Successful
Pedri,Spain,60,35,Shot on Target,SavedShot,SecondHalf,80.9,51.1,0.0,0.0,Successful
Renato Veiga,Portugal,60,35,Save,Save,SecondHalf,16.5,50.7,0.0,0.0,Successful
Pedri,Spain,60,36,CornerAwarded,CornerAwarded,SecondHalf,83.8,50.3,0.0,0.0,Successful
Renato Veiga,Portugal,60,36,CornerAwarded,CornerAwarded,SecondHalf,16.2,49.7,0.0,0.0,Unsuccessful
Álex Baena,Spain,61,1,Cross,Pass,SecondHalf,99.5,99.5,96.7,58.2,Unsuccessful
Bruno Fernandes,Portugal,61,3,Clearance,Clearance,SecondHalf,3.7,40.5,13.8,45.6,Successful
Vitinha,Portugal,61,5,Clearance,Clearance,SecondHalf,13.6,43.5,28.6,42.3,Successful
Lamine Yamal,Spain,61,8,Shot on Target,SavedShot,SecondHalf,76.2,60.7,0.0,0.0,Successful
João Félix,Portugal,61,8,Save,Save,SecondHalf,20.2,39.4,0.0,0.0,Successful
João Félix,Portugal,61,8,CornerAwarded,CornerAwarded,SecondHalf,23.2,41.4,0.0,0.0,Unsuccessful
Lamine Yamal,Spain,61,8,CornerAwarded,CornerAwarded,SecondHalf,76.8,58.6,0.0,0.0,Successful
Álex Baena,Spain,61,37,Cross,Pass,SecondHalf,99.5,99.5,97.0,48.2,Unsuccessful
Diogo Costa,Portugal,61,40,Aerial Won,Aerial,SecondHalf,3.0,51.8,0.0,0.0,Successful
Aymeric Laporte,Spain,61,40,Aerial Lost,Aerial,SecondHalf,97.0,48.2,0.0,0.0,Unsuccessful
Diogo Costa,Portugal,61,41,Claim,Claim,SecondHalf,3.7,49.9,0.0,0.0,Successful
Diogo Costa,Portugal,61,47,Pass,Pass,SecondHalf,8.6,54.4,25.2,81.0,Successful
Bruno Fernandes,Portugal,61,52,Pass,Pass,SecondHalf,29.1,74.1,42.5,68.1,Successful
João Félix,Portugal,61,54,Pass,Pass,SecondHalf,38.6,74.1,28.9,74.2,Successful
Bruno Fernandes,Portugal,62,0,Pass,Pass,SecondHalf,35.2,67.5,45.3,73.8,Successful
Vitinha,Portugal,62,1,Pass,Pass,SecondHalf,45.3,73.8,34.6,74.2,Successful
Bruno Fernandes,Portugal,62,2,Pass,Pass,SecondHalf,34.6,74.2,45.5,97.6,Successful
Nélson Semedo,Portugal,62,5,Pass,Pass,SecondHalf,43.8,95.2,35.0,85.8,Successful
Vitinha,Portugal,62,11,Pass,Pass,SecondHalf,38.3,82.2,34.1,66.0,Successful
Bruno Fernandes,Portugal,62,14,Long Pass,Pass,SecondHalf,33.8,57.0,68.6,2.8,Successful
Álex Baena,Spain,62,18,Challenge,Challenge,SecondHalf,32.4,92.4,0.0,0.0,Unsuccessful
João Cancelo,Portugal,62,18,Successful Dribble,TakeOn,SecondHalf,67.6,7.6,0.0,0.0,Successful
João Cancelo,Portugal,62,20,Pass,Pass,SecondHalf,67.1,15.7,72.2,29.8,Successful
João Neves,Portugal,62,22,Pass,Pass,SecondHalf,71.1,24.1,87.9,15.9,Successful
Pedro Neto,Portugal,62,23,Pass,Pass,SecondHalf,88.6,13.8,74.1,10.0,Successful
João Neves,Portugal,62,26,Pass,Pass,SecondHalf,77.4,6.4,80.2,11.9,Unsuccessful
Álex Baena,Spain,62,26,BallTouch,BallTouch,SecondHalf,22.8,91.5,0.0,0.0,Successful
Marc Cucurella,Spain,62,28,Long Pass,Pass,SecondHalf,15.2,94.8,26.2,81.6,Successful
Dani Olmo,Spain,62,30,Loss of Possession,Dispossessed,SecondHalf,25.9,81.7,0.0,0.0,Successful
João Neves,Portugal,62,30,Successful Tackle,Tackle,SecondHalf,74.1,18.3,0.0,0.0,Successful
Vitinha,Portugal,62,31,Pass,Pass,SecondHalf,67.4,22.3,67.2,45.7,Successful
Bruno Fernandes,Portugal,62,34,Pass,Pass,SecondHalf,68.2,41.4,62.7,45.6,Successful
Vitinha,Portugal,62,36,Pass,Pass,SecondHalf,61.5,42.3,65.4,34.0,Successful
Bruno Fernandes,Portugal,62,40,Foul,Foul,SecondHalf,65.2,34.8,0.0,0.0,Successful
Pedri,Spain,62,40,Foul,Foul,SecondHalf,34.8,65.2,0.0,0.0,Unsuccessful
Rúben Dias,Portugal,62,52,Pass,Pass,SecondHalf,62.2,26.2,75.8,3.4,Successful
Pedro Neto,Portugal,62,54,Pass,Pass,SecondHalf,75.6,3.3,65.3,7.5,Successful
João Cancelo,Portugal,62,55,Pass,Pass,SecondHalf,65.3,7.5,74.2,4.0,Successful
Pedro Neto,Portugal,62,57,Pass,Pass,SecondHalf,70.5,5.8,61.4,8.6,Successful
João Cancelo,Portugal,63,0,Pass,Pass,SecondHalf,69.4,21.9,60.5,36.0,Successful
Vitinha,Portugal,63,3,Pass,Pass,SecondHalf,62.5,42.3,61.3,11.7,Successful
Rúben Dias,Portugal,63,5,Pass,Pass,SecondHalf,61.2,11.4,68.9,26.4,Successful
Bruno Fernandes,Portugal,63,6,Pass,Pass,SecondHalf,68.9,26.4,71.0,5.2,Successful
Pedro Neto,Portugal,63,11,Pass,Pass,SecondHalf,80.1,12.1,77.5,31.2,Successful
João Cancelo,Portugal,63,12,Pass,Pass,SecondHalf,77.5,31.2,88.5,28.5,Unsuccessful
Marc Cucurella,Spain,63,13,Clearance,Clearance,SecondHalf,9.7,66.3,21.6,71.0,Successful
Dani Olmo,Spain,63,14,Pass,Pass,SecondHalf,20.9,68.5,30.1,100.0,Unsuccessful
João Cancelo,Portugal,63,33,Throw In,Pass,SecondHalf,69.2,0.0,65.7,13.8,Successful
Vitinha,Portugal,63,36,Pass,Pass,SecondHalf,67.8,14.1,62.5,3.9,Successful
João Cancelo,Portugal,63,38,Pass,Pass,SecondHalf,58.7,4.5,36.2,13.9,Successful
Rúben Dias,Portugal,63,40,Pass,Pass,SecondHalf,36.2,13.9,32.4,42.3,Successful
Renato Veiga,Portugal,63,44,Pass,Pass,SecondHalf,33.2,53.7,36.4,87.4,Successful
Nélson Semedo,Portugal,63,48,Long Pass,Pass,SecondHalf,31.9,87.4,7.2,47.4,Successful
Diogo Costa,Portugal,63,54,Pass,Pass,SecondHalf,10.8,33.9,14.1,8.5,Successful
Rúben Dias,Portugal,63,57,Long Pass,Pass,SecondHalf,16.0,1.3,55.1,10.0,Unsuccessful
Aymeric Laporte,Spain,64,0,Pass,Pass,SecondHalf,43.8,89.3,55.3,92.7,Successful
Pedri,Spain,64,2,Ball Recovery,BallRecovery,SecondHalf,55.7,93.3,0.0,0.0,Successful
Pedri,Spain,64,4,Pass,Pass,SecondHalf,52.9,96.0,52.2,75.5,Successful
Rodri,Spain,64,5,Pass,Pass,SecondHalf,52.2,75.5,35.0,74.3,Successful
Aymeric Laporte,Spain,64,7,Pass,Pass,SecondHalf,35.9,73.5,37.1,50.6,Successful
Pau Cubarsí,Spain,64,9,Pass,Pass,SecondHalf,37.2,50.9,42.1,60.3,Successful
Rodri,Spain,64,11,Pass,Pass,SecondHalf,42.1,60.3,30.2,49.4,Successful
Pau Cubarsí,Spain,64,14,Pass,Pass,SecondHalf,30.9,53.3,42.4,63.9,Successful
Pedri,Spain,64,19,Pass,Pass,SecondHalf,31.7,57.6,19.7,59.4,Successful
Pau Cubarsí,Spain,64,21,Pass,Pass,SecondHalf,19.5,59.4,11.7,31.3,Successful
Unai Simón,Spain,64,27,Long Pass,Pass,SecondHalf,14.3,31.6,46.1,63.6,Unsuccessful
Renato Veiga,Portugal,64,30,Aerial Won,Aerial,SecondHalf,53.9,36.4,0.0,0.0,Successful
Mikel Oyarzabal,Spain,64,30,Aerial Lost,Aerial,SecondHalf,46.1,63.6,0.0,0.0,Unsuccessful
Renato Veiga,Portugal,64,30,Pass,Pass,SecondHalf,53.9,36.4,53.2,58.5,Unsuccessful
Vitinha,Portugal,64,33,Aerial Won,Aerial,SecondHalf,53.2,58.5,0.0,0.0,Successful
Dani Olmo,Spain,64,33,Aerial Lost,Aerial,SecondHalf,46.8,41.5,0.0,0.0,Unsuccessful
Vitinha,Portugal,64,33,Pass,Pass,SecondHalf,53.2,58.5,54.7,56.0,Unsuccessful
Dani Olmo,Spain,64,34,BallTouch,BallTouch,SecondHalf,44.3,49.6,0.0,0.0,Successful
Lamine Yamal,Spain,64,37,Pass,Pass,SecondHalf,70.7,40.9,76.2,78.0,Successful
Álex Baena,Spain,64,40,Pass,Pass,SecondHalf,79.8,73.2,80.1,65.9,Unsuccessful
João Neves,Portugal,64,41,Interception,Interception,SecondHalf,19.9,34.1,0.0,0.0,Successful
João Cancelo,Portugal,64,43,Ball Recovery,BallRecovery,SecondHalf,16.7,32.8,0.0,0.0,Successful
João Cancelo,Portugal,64,43,Pass,Pass,SecondHalf,16.7,32.8,27.6,52.3,Successful
Vitinha,Portugal,64,44,BallTouch,BallTouch,SecondHalf,20.9,54.0,0.0,0.0,Unsuccessful
Vitinha,Portugal,64,45,Error,Error,SecondHalf,18.5,41.2,0.0,0.0,Successful
Álex Baena,Spain,64,46,Ball Recovery,BallRecovery,SecondHalf,83.2,63.2,0.0,0.0,Successful
Álex Baena,Spain,64,47,Shot on Target,SavedShot,SecondHalf,83.5,63.6,0.0,0.0,Successful
Diogo Costa,Portugal,64,47,Save,Save,SecondHalf,3.0,47.1,0.0,0.0,Successful
Diogo Costa,Portugal,64,48,KeeperPickup,KeeperPickup,SecondHalf,1.5,50.5,0.0,0.0,Successful
Diogo Costa,Portugal,65,2,Long Pass,Pass,SecondHalf,12.1,46.8,67.2,41.4,Unsuccessful
Aymeric Laporte,Spain,65,6,Pass,Pass,SecondHalf,36.0,67.1,46.2,53.3,Successful
Pedri,Spain,65,9,Pass,Pass,SecondHalf,46.3,53.6,53.7,75.9,Successful
Álex Baena,Spain,65,11,Ball Recovery,BallRecovery,SecondHalf,51.2,73.1,0.0,0.0,Successful
Álex Baena,Spain,65,12,Pass,Pass,SecondHalf,47.3,72.2,31.1,71.6,Successful
Aymeric Laporte,Spain,65,14,Pass,Pass,SecondHalf,31.1,71.6,38.1,67.5,Successful
Álex Baena,Spain,65,16,Pass,Pass,SecondHalf,38.0,69.9,46.4,76.2,Successful
Pedri,Spain,65,23,Pass,Pass,SecondHalf,62.4,42.4,75.1,8.8,Successful
Lamine Yamal,Spain,65,29,Pass,Pass,SecondHalf,81.2,10.1,95.5,25.4,Successful
Pedro Porro,Spain,65,31,Cross,Pass,SecondHalf,97.4,24.6,92.6,52.1,Unsuccessful
João Cancelo,Portugal,65,32,Clearance,Clearance,SecondHalf,7.6,46.9,25.6,100.0,Successful
Pedro Porro,Spain,65,51,Throw In,Pass,SecondHalf,76.5,0.0,65.8,3.2,Successful
Pedri,Spain,65,55,Pass,Pass,SecondHalf,63.0,8.2,52.5,39.5,Successful
Aymeric Laporte,Spain,66,2,Pass,Pass,SecondHalf,60.9,66.8,70.0,65.6,Successful
Mikel Oyarzabal,Spain,66,4,Pass,Pass,SecondHalf,70.0,65.6,67.2,59.6,Successful
Rodri,Spain,66,5,Pass,Pass,SecondHalf,67.4,59.7,62.7,80.1,Successful
Marc Cucurella,Spain,66,6,Pass,Pass,SecondHalf,62.7,81.0,70.5,95.4,Successful
Álex Baena,Spain,66,8,Pass,Pass,SecondHalf,70.5,95.4,61.5,92.0,Successful
Marc Cucurella,Spain,66,10,Pass,Pass,SecondHalf,60.8,90.9,54.4,75.5,Successful
Aymeric Laporte,Spain,66,12,Pass,Pass,SecondHalf,53.9,74.4,54.2,45.2,Successful
Pau Cubarsí,Spain,66,16,Pass,Pass,SecondHalf,61.0,33.1,63.3,19.3,Successful
Pedro Porro,Spain,66,18,Pass,Pass,SecondHalf,64.9,16.7,76.5,2.6,Successful
Lamine Yamal,Spain,66,24,Unsuccessful Dribble,TakeOn,SecondHalf,86.2,8.5,0.0,0.0,Unsuccessful
Nélson Semedo,Portugal,66,25,Ball Recovery,BallRecovery,SecondHalf,18.1,83.5,0.0,0.0,Successful
Nélson Semedo,Portugal,66,27,Unsuccessful Dribble,TakeOn,SecondHalf,26.8,92.0,0.0,0.0,Unsuccessful
Pedro Porro,Spain,66,27,Successful Tackle,Tackle,SecondHalf,73.2,8.0,0.0,0.0,Successful
Pedri,Spain,66,28,Ball Recovery,BallRecovery,SecondHalf,69.5,5.2,0.0,0.0,Successful
Pedri,Spain,66,29,Pass,Pass,SecondHalf,69.5,5.2,57.3,6.2,Successful
Pau Cubarsí,Spain,66,32,Pass,Pass,SecondHalf,57.3,6.5,60.3,23.6,Successful
Rodri,Spain,66,35,Pass,Pass,SecondHalf,64.0,29.5,66.5,55.7,Successful
Álex Baena,Spain,66,40,Pass,Pass,SecondHalf,66.6,47.6,62.5,35.8,Successful
Rodri,Spain,66,42,Pass,Pass,SecondHalf,62.1,35.2,66.3,26.3,Successful
Pedri,Spain,66,44,Pass,Pass,SecondHalf,68.6,25.0,82.9,5.5,Successful
Lamine Yamal,Spain,66,48,Pass,Pass,SecondHalf,83.9,6.8,72.0,16.6,Successful
Pedri,Spain,66,50,Pass,Pass,SecondHalf,71.4,17.8,70.4,27.4,Successful
Rodri,Spain,66,54,Pass,Pass,SecondHalf,66.9,37.0,56.3,37.6,Successful
Pau Cubarsí,Spain,66,56,Pass,Pass,SecondHalf,55.2,38.8,65.3,14.8,Successful
Pedro Porro,Spain,67,0,Pass,Pass,SecondHalf,66.3,16.9,55.7,33.4,Successful
Pau Cubarsí,Spain,67,2,Pass,Pass,SecondHalf,55.2,34.1,56.2,46.6,Successful
Rodri,Spain,67,5,Pass,Pass,SecondHalf,62.8,50.9,69.5,94.4,Successful
Marc Cucurella,Spain,67,8,Pass,Pass,SecondHalf,66.5,92.0,46.6,87.8,Successful
Aymeric Laporte,Spain,67,11,Pass,Pass,SecondHalf,45.8,87.0,42.9,69.0,Successful
Rodri,Spain,67,14,Pass,Pass,SecondHalf,42.9,66.9,46.5,39.8,Successful
Pau Cubarsí,Spain,67,18,Pass,Pass,SecondHalf,55.1,33.4,66.5,35.2,Successful
Álex Baena,Spain,67,23,Pass,Pass,SecondHalf,73.6,43.6,81.9,54.0,Unsuccessful
João Cancelo,Portugal,67,24,BallTouch,BallTouch,SecondHalf,18.2,47.4,0.0,0.0,Successful
Mikel Oyarzabal,Spain,67,26,BallTouch,BallTouch,SecondHalf,84.1,56.1,0.0,0.0,Successful
Pedro Neto,Portugal,67,26,Ball Recovery,BallRecovery,SecondHalf,25.6,57.0,0.0,0.0,Successful
Pedro Neto,Portugal,67,27,Pass,Pass,SecondHalf,26.8,60.4,31.8,94.9,Successful
João Félix,Portugal,67,29,BallTouch,BallTouch,SecondHalf,31.8,94.9,0.0,0.0,Unsuccessful
João Cancelo,Portugal,70,45,Substitution Off,SubstitutionOff,SecondHalf,0.0,0.0,0.0,0.0,Successful
Diogo Dalot,Portugal,70,45,Substitution On,SubstitutionOn,SecondHalf,0.0,0.0,0.0,0.0,Successful
João Félix,Portugal,70,46,Substitution Off,SubstitutionOff,SecondHalf,0.0,0.0,0.0,0.0,Successful
Rafael Leão,Portugal,70,46,Substitution On,SubstitutionOn,SecondHalf,0.0,0.0,0.0,0.0,Successful
Pedro Porro,Spain,71,22,Throw In,Pass,SecondHalf,70.7,0.0,81.0,12.2,Successful
Rodri,Spain,71,24,Pass,Pass,SecondHalf,81.6,12.2,78.9,4.7,Successful
Lamine Yamal,Spain,71,28,Foul,Foul,SecondHalf,81.8,15.4,0.0,0.0,Successful
Nélson Semedo,Portugal,71,28,Foul,Foul,SecondHalf,18.2,84.6,0.0,0.0,Unsuccessful
Lamine Yamal,Spain,72,28,Shot on Target,SavedShot,SecondHalf,83.1,17.3,0.0,0.0,Successful
Diogo Costa,Portugal,72,28,Save,Save,SecondHalf,0.8,51.3,0.0,0.0,Successful
Diogo Costa,Portugal,72,29,CornerAwarded,CornerAwarded,SecondHalf,7.2,63.8,0.0,0.0,Unsuccessful
Lamine Yamal,Spain,72,29,CornerAwarded,CornerAwarded,SecondHalf,92.8,36.2,0.0,0.0,Successful
Álex Baena,Spain,72,51,Cross,Pass,SecondHalf,99.5,99.5,97.7,46.0,Unsuccessful
Diogo Costa,Portugal,72,54,Clearance,Clearance,SecondHalf,1.7,52.6,5.4,90.9,Successful
Nélson Semedo,Portugal,72,59,Clearance,Clearance,SecondHalf,6.7,91.6,47.2,73.2,Successful
Pedro Porro,Spain,73,3,Pass,Pass,SecondHalf,47.0,40.0,27.0,51.2,Successful
Unai Simón,Spain,73,7,Pass,Pass,SecondHalf,26.4,52.7,36.3,74.6,Successful
Dani Olmo,Spain,73,11,Pass,Pass,SecondHalf,36.0,74.1,14.4,46.9,Successful
Unai Simón,Spain,73,16,Pass,Pass,SecondHalf,14.3,46.7,22.8,24.5,Successful
Pau Cubarsí,Spain,73,19,Pass,Pass,SecondHalf,21.6,24.5,9.3,41.0,Successful
Unai Simón,Spain,73,22,Long Pass,Pass,SecondHalf,10.3,36.5,44.6,14.0,Unsuccessful
Nélson Semedo,Portugal,73,26,BallTouch,BallTouch,SecondHalf,56.2,83.1,0.0,0.0,Successful
João Neves,Portugal,73,27,Ball Recovery,BallRecovery,SecondHalf,57.7,73.5,0.0,0.0,Successful
João Neves,Portugal,73,28,Long Pass,Pass,SecondHalf,57.7,73.5,24.9,55.3,Successful
Diogo Costa,Portugal,73,30,Pass,Pass,SecondHalf,24.9,55.3,30.4,43.3,Successful
Rúben Dias,Portugal,73,36,Pass,Pass,SecondHalf,40.3,33.0,38.4,61.9,Successful
Renato Veiga,Portugal,73,37,Pass,Pass,SecondHalf,34.8,63.6,20.4,45.0,Successful
Diogo Costa,Portugal,73,41,Long Pass,Pass,SecondHalf,23.8,43.6,85.3,74.1,Unsuccessful
Unai Simón,Spain,73,48,KeeperPickup,KeeperPickup,SecondHalf,16.4,28.4,0.0,0.0,Successful
Unai Simón,Spain,73,50,Pass,Pass,SecondHalf,15.6,30.8,24.3,26.0,Successful
Pau Cubarsí,Spain,73,56,Pass,Pass,SecondHalf,24.4,26.8,14.5,50.7,Successful
Unai Simón,Spain,73,59,Pass,Pass,SecondHalf,15.0,50.9,39.5,28.7,Successful
Dani Olmo,Spain,74,3,Pass,Pass,SecondHalf,39.4,28.1,64.1,22.6,Successful
Lamine Yamal,Spain,74,8,Pass,Pass,SecondHalf,77.9,28.1,86.2,58.7,Unsuccessful
Diogo Dalot,Portugal,74,10,Ball Recovery,BallRecovery,SecondHalf,11.5,39.0,0.0,0.0,Successful
Diogo Dalot,Portugal,74,10,Pass,Pass,SecondHalf,11.5,39.0,33.7,22.8,Successful
Pedro Neto,Portugal,74,16,Long Pass,Pass,SecondHalf,36.2,49.3,42.7,95.7,Successful
Rafael Leão,Portugal,74,20,Pass,Pass,SecondHalf,57.0,91.9,63.1,75.9,Successful
Bruno Fernandes,Portugal,74,22,Pass,Pass,SecondHalf,63.1,75.9,53.5,90.7,Successful
Pedro Neto,Portugal,74,24,Pass,Pass,SecondHalf,53.7,90.6,46.1,67.3,Successful
João Neves,Portugal,74,26,Pass,Pass,SecondHalf,46.1,67.2,53.8,55.6,Successful
Bruno Fernandes,Portugal,74,27,Long Pass,Pass,SecondHalf,53.8,55.6,82.8,21.4,Successful
Diogo Dalot,Portugal,74,31,Loss of Possession,Dispossessed,SecondHalf,81.4,22.8,0.0,0.0,Successful
Álex Baena,Spain,74,31,Was Dribbled,Tackle,SecondHalf,18.6,77.2,0.0,0.0,Unsuccessful
Diogo Dalot,Portugal,74,33,BallTouch,BallTouch,SecondHalf,80.2,22.5,0.0,0.0,Successful
Álex Baena,Spain,74,48,Substitution Off,SubstitutionOff,SecondHalf,0.0,0.0,0.0,0.0,Successful
Ferran Torres,Spain,74,48,Substitution On,SubstitutionOn,SecondHalf,0.0,0.0,0.0,0.0,Successful
Marc Cucurella,Spain,74,55,Throw In,Pass,SecondHalf,21.1,100.0,24.2,89.1,Successful
Rodri,Spain,74,57,Pass,Pass,SecondHalf,24.4,89.1,21.4,96.6,Successful
Marc Cucurella,Spain,74,59,Chipped Pass,Pass,SecondHalf,21.8,96.9,40.7,88.2,Unsuccessful
Diogo Dalot,Portugal,75,0,Ball Recovery,BallRecovery,SecondHalf,63.1,14.8,0.0,0.0,Successful
Diogo Dalot,Portugal,75,1,Pass,Pass,SecondHalf,62.0,19.8,69.3,49.2,Successful
Pedro Porro,Spain,75,4,Challenge,Challenge,SecondHalf,30.6,53.3,0.0,0.0,Unsuccessful
Rafael Leão,Portugal,75,4,Successful Dribble,TakeOn,SecondHalf,69.4,46.7,0.0,0.0,Successful
Dani Olmo,Spain,75,8,Challenge,Challenge,SecondHalf,27.6,42.6,0.0,0.0,Unsuccessful
Rafael Leão,Portugal,75,8,Successful Dribble,TakeOn,SecondHalf,72.4,57.4,0.0,0.0,Successful
Rafael Leão,Portugal,75,8,Pass,Pass,SecondHalf,74.4,68.3,77.5,69.5,Unsuccessful
Pedro Porro,Spain,75,8,BallTouch,BallTouch,SecondHalf,20.2,31.5,0.0,0.0,Successful
Cristiano Ronaldo,Portugal,75,11,Key Pass,Pass,SecondHalf,78.5,76.8,72.4,61.2,Successful
Vitinha,Portugal,75,13,Shot on Target,SavedShot,SecondHalf,72.6,57.9,0.0,0.0,Successful
Rodri,Spain,75,13,Save,Save,SecondHalf,21.9,44.2,0.0,0.0,Successful
Bruno Fernandes,Portugal,75,15,Shot off Target,MissedShots,SecondHalf,88.7,36.2,0.0,0.0,Successful
Unai Simón,Spain,75,34,Pass,Pass,SecondHalf,3.9,53.6,12.7,69.8,Successful
Aymeric Laporte,Spain,75,36,Pass,Pass,SecondHalf,12.7,69.8,26.8,76.4,Successful
Pedri,Spain,75,38,Pass,Pass,SecondHalf,28.1,77.9,32.8,96.2,Successful
Marc Cucurella,Spain,75,40,Chipped Pass,Pass,SecondHalf,34.6,96.5,59.3,78.0,Unsuccessful
Diogo Dalot,Portugal,75,43,Ball Recovery,BallRecovery,SecondHalf,39.7,23.4,0.0,0.0,Successful
Diogo Dalot,Portugal,75,45,Pass,Pass,SecondHalf,34.6,26.4,13.9,46.0,Successful
Diogo Costa,Portugal,75,49,Pass,Pass,SecondHalf,19.4,60.0,23.9,90.4,Successful
Nélson Semedo,Portugal,75,55,Pass,Pass,SecondHalf,22.6,94.3,36.1,91.2,Successful
Rafael Leão,Portugal,75,56,Pass,Pass,SecondHalf,33.0,91.8,33.0,93.4,Unsuccessful
Pedro Porro,Spain,75,56,BlockedPass,BlockedPass,SecondHalf,67.0,6.6,0.0,0.0,Successful
Lamine Yamal,Spain,75,58,Ball Recovery,BallRecovery,SecondHalf,80.7,9.4,0.0,0.0,Successful
Lamine Yamal,Spain,75,59,Pass,Pass,SecondHalf,81.9,11.8,78.8,26.2,Successful
Dani Olmo,Spain,76,2,Pass,Pass,SecondHalf,78.5,29.9,81.2,36.1,Unsuccessful
João Neves,Portugal,76,4,Interception,Interception,SecondHalf,18.8,63.9,0.0,0.0,Successful
Pedri,Spain,76,4,Pass,Pass,SecondHalf,74.2,47.3,71.6,37.3,Successful
Rodri,Spain,76,5,Pass,Pass,SecondHalf,71.6,35.6,73.7,24.5,Successful
Dani Olmo,Spain,76,9,Pass,Pass,SecondHalf,73.8,26.6,72.0,31.9,Successful
Rodri,Spain,76,9,Pass,Pass,SecondHalf,71.4,33.4,70.3,52.7,Successful
Pedri,Spain,76,14,Pass,Pass,SecondHalf,70.5,47.2,66.8,35.3,Successful
Rodri,Spain,76,17,Pass,Pass,SecondHalf,67.4,30.5,70.6,22.0,Successful
Dani Olmo,Spain,76,18,Pass,Pass,SecondHalf,70.9,21.7,67.2,15.1,Successful
Pedro Porro,Spain,76,22,Pass,Pass,SecondHalf,67.3,15.7,57.1,51.6,Successful
Pau Cubarsí,Spain,76,26,Pass,Pass,SecondHalf,63.3,52.4,63.1,37.0,Successful
Rodri,Spain,76,30,Pass,Pass,SecondHalf,63.6,37.1,63.3,57.5,Successful
Pau Cubarsí,Spain,76,33,Pass,Pass,SecondHalf,63.2,59.0,60.7,39.2,Successful
Rodri,Spain,76,35,Pass,Pass,SecondHalf,61.5,38.2,70.7,30.5,Successful
Pedri,Spain,76,39,Pass,Pass,SecondHalf,71.2,24.2,67.9,17.2,Successful
Pedro Porro,Spain,76,41,Pass,Pass,SecondHalf,67.7,17.2,65.1,26.5,Successful
