player,team,minute,second,event,raw_event,period,x,y,endX,endY,outcome
Leonardo Spinazzola,Napoli,61,14,Pass,Pass,SecondHalf,37.9,84.9,31.1,72.9,Successful
Rafa Marín,Napoli,61,19,Pass,Pass,SecondHalf,33.0,72.1,33.4,51.3,Successful
Amir Rrahmani,Napoli,61,20,Pass,Pass,SecondHalf,33.2,50.5,38.7,23.2,Successful
Giovanni Di Lorenzo,Napoli,61,22,Long Pass,Pass,SecondHalf,39.1,23.4,86.2,25.9,Unsuccessful
Jean Butez,Como,61,28,KeeperPickup,KeeperPickup,SecondHalf,12.8,72.4,0.0,0.0,Successful
Jean Butez,Como,61,29,Pass,Pass,SecondHalf,15.2,64.0,20.1,41.1,Successful
Jacobo Ramón,Como,61,36,Pass,Pass,SecondHalf,27.8,40.8,30.3,9.9,Successful
Ivan Smolcic,Como,61,39,Pass,Pass,SecondHalf,32.0,9.9,45.4,2.8,Successful
Assane Diao,Como,61,42,Pass,Pass,SecondHalf,42.5,3.4,36.8,10.9,Successful
Nico Paz,Como,61,44,Chipped Pass,Pass,SecondHalf,36.9,10.6,60.7,1.9,Successful
Luis Milla,Como,61,47,BallTouch,BallTouch,SecondHalf,60.7,1.9,0.0,0.0,Unsuccessful
Stanislav Lobotka,Napoli,61,47,Ball Recovery,BallRecovery,SecondHalf,36.0,92.7,0.0,0.0,Successful
Stanislav Lobotka,Napoli,61,48,Pass,Pass,SecondHalf,35.9,92.8,41.9,67.3,Successful
Frank Anguissa,Napoli,61,56,Pass,Pass,SecondHalf,55.6,64.8,59.6,71.7,Successful
Stanislav Lobotka,Napoli,62,2,Pass,Pass,SecondHalf,69.7,76.5,77.3,95.5,Successful
Alisson Santos,Napoli,62,5,Pass,Pass,SecondHalf,71.1,95.5,54.3,71.8,Successful
Rafa Marín,Napoli,62,7,Pass,Pass,SecondHalf,54.1,67.3,56.5,38.7,Successful
Amir Rrahmani,Napoli,62,13,Pass,Pass,SecondHalf,60.4,38.8,59.7,66.7,Successful
Rafa Marín,Napoli,62,16,Pass,Pass,SecondHalf,60.9,66.6,71.2,78.4,Successful
Leonardo Spinazzola,Napoli,62,19,Pass,Pass,SecondHalf,71.3,78.1,78.3,67.6,Successful
Rasmus Højlund,Napoli,62,20,Pass,Pass,SecondHalf,78.2,67.6,67.4,57.6,Successful
Stanislav Lobotka,Napoli,62,22,Pass,Pass,SecondHalf,67.6,57.4,69.6,76.0,Successful
Leonardo Spinazzola,Napoli,62,23,Pass,Pass,SecondHalf,72.3,75.6,82.6,87.7,Successful
Alisson Santos,Napoli,62,27,Pass,Pass,SecondHalf,88.0,86.7,77.2,78.6,Successful
Leonardo Spinazzola,Napoli,62,29,Pass,Pass,SecondHalf,77.1,78.7,88.9,69.7,Successful
Kevin De Bruyne,Napoli,62,30,Cross,Pass,SecondHalf,89.6,76.1,93.0,16.8,Successful
Matteo Politano,Napoli,62,38,Pass,Pass,SecondHalf,92.1,15.6,80.9,17.4,Successful
Giovanni Di Lorenzo,Napoli,62,39,Cross,Pass,SecondHalf,80.9,17.4,91.0,52.8,Unsuccessful
Jacobo Ramón,Como,62,42,Aerial Won,Aerial,SecondHalf,9.0,47.2,0.0,0.0,Successful
Rasmus Højlund,Napoli,62,42,Aerial Lost,Aerial,SecondHalf,91.0,52.8,0.0,0.0,Unsuccessful
Jacobo Ramón,Como,62,43,Clearance,Clearance,SecondHalf,9.0,47.2,22.7,38.7,Successful
Nico Paz,Como,62,45,Long Pass,Pass,SecondHalf,22.7,38.7,26.8,64.0,Unsuccessful
Amir Rrahmani,Napoli,62,45,Pass,Pass,SecondHalf,68.6,39.1,90.0,45.0,Unsuccessful
Jean Butez,Como,62,51,Claim,Claim,SecondHalf,10.0,55.0,0.0,0.0,Unsuccessful
Jean Butez,Como,62,52,KeeperPickup,KeeperPickup,SecondHalf,11.3,62.8,0.0,0.0,Successful
Jean Butez,Como,63,5,Pass,Pass,SecondHalf,8.8,62.4,17.1,74.2,Successful
Trevoh Chalobah,Como,63,8,Long Pass,Pass,SecondHalf,17.1,74.2,62.4,73.6,Successful
Tasos Douvikas,Como,63,10,Foul,Foul,SecondHalf,59.6,78.4,0.0,0.0,Successful
Amir Rrahmani,Napoli,63,10,Foul,Foul,SecondHalf,40.4,21.6,0.0,0.0,Unsuccessful
Lucas da Cunha,Como,63,34,Pass,Pass,SecondHalf,56.4,71.8,40.8,64.9,Successful
Trevoh Chalobah,Como,63,38,Pass,Pass,SecondHalf,40.8,64.9,43.2,35.2,Successful
Jacobo Ramón,Como,63,39,Pass,Pass,SecondHalf,43.2,35.2,47.7,44.5,Successful
Luis Milla,Como,63,41,Pass,Pass,SecondHalf,47.7,44.5,40.6,18.6,Successful
Ivan Smolcic,Como,63,43,Pass,Pass,SecondHalf,40.6,18.6,33.0,39.3,Successful
Jacobo Ramón,Como,63,47,Pass,Pass,SecondHalf,33.0,39.3,34.9,63.1,Successful
Trevoh Chalobah,Como,63,49,Pass,Pass,SecondHalf,35.3,66.4,41.4,89.2,Successful
Lucas da Cunha,Como,63,51,Pass,Pass,SecondHalf,41.3,89.2,44.2,69.3,Successful
Luis Milla,Como,63,53,Pass,Pass,SecondHalf,44.2,69.3,48.5,85.2,Successful
Nico Paz,Como,63,54,Pass,Pass,SecondHalf,48.5,85.2,34.4,93.9,Successful
Lucas da Cunha,Como,63,57,Pass,Pass,SecondHalf,38.5,78.4,44.3,51.9,Successful
Maxence Caqueret,Como,63,59,Pass,Pass,SecondHalf,44.3,51.9,33.2,42.9,Successful
Jacobo Ramón,Como,64,4,Pass,Pass,SecondHalf,40.5,43.5,44.1,33.6,Successful
Maxence Caqueret,Como,64,5,Pass,Pass,SecondHalf,44.1,33.6,62.9,33.7,Successful
Lucas da Cunha,Como,64,8,Pass,Pass,SecondHalf,62.9,33.7,55.7,44.2,Successful
Maxence Caqueret,Como,64,10,Pass,Pass,SecondHalf,56.8,45.6,54.1,68.5,Successful
Nico Paz,Como,64,12,Pass,Pass,SecondHalf,61.0,68.8,66.7,97.8,Successful
Álex Valle,Como,64,14,Pass,Pass,SecondHalf,66.7,97.8,61.0,83.4,Successful
Nico Paz,Como,64,15,Pass,Pass,SecondHalf,61.0,83.4,61.2,67.2,Successful
Maxence Caqueret,Como,64,16,Pass,Pass,SecondHalf,61.2,67.2,63.2,82.3,Successful
Nico Paz,Como,64,17,Pass,Pass,SecondHalf,63.2,82.3,57.9,68.7,Successful
Maxence Caqueret,Como,64,19,Pass,Pass,SecondHalf,59.2,70.2,63.9,85.2,Successful
Nico Paz,Como,64,22,Pass,Pass,SecondHalf,63.9,85.2,53.4,73.9,Successful
Maxence Caqueret,Como,64,25,Pass,Pass,SecondHalf,53.3,74.1,45.8,36.1,Successful
Jacobo Ramón,Como,64,29,Pass,Pass,SecondHalf,46.1,28.9,68.0,2.4,Successful
Assane Diao,Como,64,30,Pass,Pass,SecondHalf,68.0,2.4,47.5,2.2,Successful
Ivan Smolcic,Como,64,33,Long Pass,Pass,SecondHalf,47.5,2.2,84.5,0.0,Unsuccessful
Assane Diao,Como,64,58,Substitution Off,SubstitutionOff,SecondHalf,0.0,0.0,0.0,0.0,Successful
Marc Oliver Kempf,Como,64,58,Substitution On,SubstitutionOn,SecondHalf,0.0,0.0,0.0,0.0,Successful
Lucas da Cunha,Como,65,5,Substitution Off,SubstitutionOff,SecondHalf,0.0,0.0,0.0,0.0,Successful
Máximo Perrone,Como,65,5,Substitution On,SubstitutionOn,SecondHalf,0.0,0.0,0.0,0.0,Successful
,Como,65,6,FormationChange,FormationChange,SecondHalf,0.0,0.0,0.0,0.0,Successful
Leonardo Spinazzola,Napoli,65,17,Throw In,Pass,SecondHalf,34.6,100.0,37.6,73.8,Successful
Stanislav Lobotka,Napoli,65,18,Pass,Pass,SecondHalf,37.9,73.9,33.9,90.3,Successful
Leonardo Spinazzola,Napoli,65,21,Pass,Pass,SecondHalf,38.0,91.8,57.1,94.5,Successful
Kevin De Bruyne,Napoli,65,24,Pass,Pass,SecondHalf,57.1,94.5,74.6,93.6,Unsuccessful
Ivan Smolcic,Como,65,26,BallTouch,BallTouch,SecondHalf,34.7,10.2,0.0,0.0,Successful
Alisson Santos,Napoli,65,29,Pass,Pass,SecondHalf,69.3,93.4,63.9,78.3,Successful
Kevin De Bruyne,Napoli,65,30,Pass,Pass,SecondHalf,64.2,78.0,60.6,55.3,Successful
Stanislav Lobotka,Napoli,65,33,Pass,Pass,SecondHalf,62.3,54.7,60.8,33.7,Successful
Amir Rrahmani,Napoli,65,38,Pass,Pass,SecondHalf,66.8,35.2,62.7,58.6,Successful
Rafa Marín,Napoli,65,40,Pass,Pass,SecondHalf,62.7,60.0,67.4,82.9,Successful
Leonardo Spinazzola,Napoli,65,46,Pass,Pass,SecondHalf,68.0,73.9,65.9,43.3,Successful
Amir Rrahmani,Napoli,65,49,Pass,Pass,SecondHalf,66.1,40.2,66.3,67.5,Successful
Rafa Marín,Napoli,65,51,Pass,Pass,SecondHalf,66.6,67.5,73.8,84.6,Successful
Kevin De Bruyne,Napoli,65,56,Long Pass,Pass,SecondHalf,73.3,78.7,93.8,0.0,Unsuccessful
Álex Valle,Como,66,13,Throw In,Pass,SecondHalf,5.3,100.0,4.8,88.6,Successful
Marc Oliver Kempf,Como,66,15,Long Pass,Pass,SecondHalf,4.8,88.6,40.0,88.2,Unsuccessful
Amir Rrahmani,Napoli,66,18,Aerial Won,Aerial,SecondHalf,60.0,11.8,0.0,0.0,Successful
Tasos Douvikas,Como,66,18,Aerial Lost,Aerial,SecondHalf,40.0,88.2,0.0,0.0,Unsuccessful
Amir Rrahmani,Napoli,66,18,Pass,Pass,SecondHalf,60.0,11.8,77.5,0.0,Unsuccessful
Álex Valle,Como,66,28,Throw In,Pass,SecondHalf,29.4,100.0,44.8,91.9,Successful
Tasos Douvikas,Como,66,32,Loss of Possession,Dispossessed,SecondHalf,43.4,88.7,0.0,0.0,Successful
Amir Rrahmani,Napoli,66,32,Successful Tackle,Tackle,SecondHalf,56.6,11.3,0.0,0.0,Successful
Frank Anguissa,Napoli,66,34,Pass,Pass,SecondHalf,63.9,17.7,42.4,15.7,Successful
Giovanni Di Lorenzo,Napoli,66,36,Ball Recovery,BallRecovery,SecondHalf,42.8,15.4,0.0,0.0,Successful
Giovanni Di Lorenzo,Napoli,66,38,Pass,Pass,SecondHalf,42.8,15.4,39.1,39.4,Successful
Rafa Marín,Napoli,66,39,Pass,Pass,SecondHalf,40.4,40.0,55.5,72.0,Successful
Leonardo Spinazzola,Napoli,66,45,Pass,Pass,SecondHalf,77.8,86.7,80.2,93.7,Successful
Alisson Santos,Napoli,66,49,Unsuccessful Dribble,TakeOn,SecondHalf,78.2,85.8,0.0,0.0,Unsuccessful
Ivan Smolcic,Como,66,49,Was Dribbled,Tackle,SecondHalf,21.8,14.2,0.0,0.0,Unsuccessful
Stanislav Lobotka,Napoli,66,53,Pass,Pass,SecondHalf,63.4,76.2,59.3,60.3,Successful
Rafa Marín,Napoli,66,56,Long Pass,Pass,SecondHalf,62.2,59.5,83.7,7.0,Successful
Rasmus Højlund,Napoli,67,0,Offside,OffsideGiven,SecondHalf,92.6,63.9,0.0,0.0,Unsuccessful
Matteo Politano,Napoli,67,3,Pass,Pass,SecondHalf,79.8,9.4,67.4,17.7,Successful
Giovanni Di Lorenzo,Napoli,67,4,Pass,Pass,SecondHalf,67.5,17.7,61.9,34.5,Successful
Amir Rrahmani,Napoli,67,11,Pass,Pass,SecondHalf,64.7,35.1,60.3,58.8,Successful
Rafa Marín,Napoli,67,14,Pass,Pass,SecondHalf,60.3,58.8,68.0,86.7,Successful
Kevin De Bruyne,Napoli,67,17,Pass,Pass,SecondHalf,68.6,86.8,79.0,95.7,Successful
Alisson Santos,Napoli,67,18,Pass,Pass,SecondHalf,78.3,95.7,64.6,84.6,Successful
Kevin De Bruyne,Napoli,67,24,Offside,OffsidePass,SecondHalf,65.1,82.5,92.6,63.9,Successful
Trevoh Chalobah,Como,67,24,OffsideProvoked,OffsideProvoked,SecondHalf,12.8,38.8,0.0,0.0,Successful
Jean Butez,Como,70,8,Long Pass,Pass,SecondHalf,14.4,36.4,26.9,93.9,Successful
Marc Oliver Kempf,Como,70,14,Pass,Pass,SecondHalf,34.0,93.1,39.1,73.3,Successful
Máximo Perrone,Como,70,16,Pass,Pass,SecondHalf,39.1,73.3,26.2,93.3,Successful
Marc Oliver Kempf,Como,70,17,Pass,Pass,SecondHalf,26.3,93.3,53.4,80.5,Unsuccessful
Amir Rrahmani,Napoli,70,19,Long Pass,Pass,SecondHalf,45.7,22.3,72.7,32.1,Successful
Rasmus Højlund,Napoli,70,21,Ball Recovery,BallRecovery,SecondHalf,70.4,31.2,0.0,0.0,Successful
Rasmus Højlund,Napoli,70,21,Pass,Pass,SecondHalf,70.4,31.2,66.8,22.6,Successful
Frank Anguissa,Napoli,70,23,Pass,Pass,SecondHalf,68.6,20.5,62.4,31.5,Successful
Stanislav Lobotka,Napoli,70,25,Pass,Pass,SecondHalf,63.8,32.8,66.7,79.5,Successful
Leonardo Spinazzola,Napoli,70,31,Pass,Pass,SecondHalf,80.5,78.0,81.4,87.9,Successful
Alisson Santos,Napoli,70,34,Unsuccessful Dribble,TakeOn,SecondHalf,81.7,88.4,0.0,0.0,Unsuccessful
Nico Paz,Como,70,34,Was Dribbled,Tackle,SecondHalf,18.3,11.6,0.0,0.0,Unsuccessful
Alisson Santos,Napoli,70,40,Cross,Pass,SecondHalf,86.4,92.8,90.2,62.2,Unsuccessful
Jacobo Ramón,Como,70,42,Clearance,Clearance,SecondHalf,12.9,40.9,36.5,28.9,Successful
Stanislav Lobotka,Napoli,70,44,Pass,Pass,SecondHalf,69.4,73.9,74.1,59.1,Successful
Kevin De Bruyne,Napoli,70,45,BallTouch,BallTouch,SecondHalf,74.1,59.1,0.0,0.0,Unsuccessful
Luis Milla,Como,70,47,Long Pass,Pass,SecondHalf,25.9,31.5,33.3,27.3,Unsuccessful
Stanislav Lobotka,Napoli,70,48,Pass,Pass,SecondHalf,72.9,71.1,85.1,65.7,Successful
Leonardo Spinazzola,Napoli,70,49,Pass,Pass,SecondHalf,85.2,65.7,87.0,48.0,Successful
Giovanni Di Lorenzo,Napoli,70,50,Unsuccessful Dribble,TakeOn,SecondHalf,87.0,47.8,0.0,0.0,Unsuccessful
Jean Butez,Como,70,53,Smother,Smother,SecondHalf,3.3,35.4,0.0,0.0,Successful
Jean Butez,Como,70,54,KeeperPickup,KeeperPickup,SecondHalf,3.3,35.4,0.0,0.0,Successful
Jean Butez,Como,71,11,Pass,Pass,SecondHalf,15.2,45.7,29.9,67.6,Successful
Luis Milla,Como,71,13,BallTouch,BallTouch,SecondHalf,29.9,67.6,0.0,0.0,Successful
Maxence Caqueret,Como,71,14,Pass,Pass,SecondHalf,38.2,88.5,32.2,67.6,Successful
Luis Milla,Como,71,18,Pass,Pass,SecondHalf,32.2,67.6,30.7,37.5,Successful
Máximo Perrone,Como,71,19,Pass,Pass,SecondHalf,30.7,37.5,30.5,23.8,Successful
Jacobo Ramón,Como,71,20,Pass,Pass,SecondHalf,30.5,23.8,40.3,4.9,Successful
Ivan Smolcic,Como,71,23,Pass,Pass,SecondHalf,40.2,4.8,22.5,6.1,Successful
Jacobo Ramón,Como,71,25,Pass,Pass,SecondHalf,22.3,6.4,5.9,33.1,Successful
Jean Butez,Como,71,28,Long Pass,Pass,SecondHalf,8.8,26.7,63.4,31.8,Successful
Tasos Douvikas,Como,71,33,Aerial Won,Aerial,SecondHalf,63.4,31.8,0.0,0.0,Successful
Amir Rrahmani,Napoli,71,33,Aerial Lost,Aerial,SecondHalf,36.6,68.2,0.0,0.0,Unsuccessful
Tasos Douvikas,Como,71,34,Pass,Pass,SecondHalf,63.4,31.8,60.5,32.7,Unsuccessful
Amir Rrahmani,Napoli,71,35,BallTouch,BallTouch,SecondHalf,39.7,73.8,0.0,0.0,Successful
Giovanni Di Lorenzo,Napoli,71,37,Ball Recovery,BallRecovery,SecondHalf,36.1,47.8,0.0,0.0,Successful
Giovanni Di Lorenzo,Napoli,71,37,Pass,Pass,SecondHalf,36.1,47.8,38.7,22.8,Successful
Matteo Politano,Napoli,71,40,Pass,Pass,SecondHalf,42.3,19.6,39.9,31.6,Successful
Giovanni Di Lorenzo,Napoli,71,44,Pass,Pass,SecondHalf,40.0,31.8,55.0,42.3,Successful
Stanislav Lobotka,Napoli,71,48,Foul,Foul,SecondHalf,52.6,46.7,0.0,0.0,Successful
Máximo Perrone,Como,71,48,Foul,Foul,SecondHalf,47.4,53.3,0.0,0.0,Unsuccessful
Amir Rrahmani,Napoli,72,5,Long Pass,Pass,SecondHalf,54.5,38.8,91.5,71.2,Unsuccessful
Jean Butez,Como,72,9,KeeperPickup,KeeperPickup,SecondHalf,11.4,27.1,0.0,0.0,Successful
Jean Butez,Como,72,16,Pass,Pass,SecondHalf,14.4,45.9,22.2,82.9,Successful
Marc Oliver Kempf,Como,72,21,Pass,Pass,SecondHalf,33.6,85.5,37.6,67.9,Successful
Luis Milla,Como,72,25,Pass,Pass,SecondHalf,37.0,67.9,41.6,61.8,Successful
Máximo Perrone,Como,72,26,Pass,Pass,SecondHalf,41.6,61.8,38.5,70.3,Successful
Luis Milla,Como,72,27,Pass,Pass,SecondHalf,39.9,70.2,44.4,86.7,Successful
Maxence Caqueret,Como,72,28,Pass,Pass,SecondHalf,44.4,86.7,35.9,70.3,Successful
Luis Milla,Como,72,32,Pass,Pass,SecondHalf,35.5,67.6,30.5,27.1,Successful
Jacobo Ramón,Como,72,35,Pass,Pass,SecondHalf,32.2,27.4,45.5,17.2,Successful
Nico Paz,Como,72,39,Pass,Pass,SecondHalf,44.6,15.3,41.8,5.5,Successful
Ivan Smolcic,Como,72,43,Pass,Pass,SecondHalf,36.5,5.1,22.8,22.6,Unsuccessful
Jean Butez,Como,72,46,KeeperSweeper,KeeperSweeper,SecondHalf,12.5,25.6,0.0,0.0,Successful
Rasmus Højlund,Napoli,72,47,Unsuccessful Dribble,TakeOn,SecondHalf,77.6,72.2,0.0,0.0,Unsuccessful
Jean Butez,Como,72,47,Was Dribbled,Tackle,SecondHalf,22.4,27.8,0.0,0.0,Unsuccessful
Rasmus Højlund,Napoli,72,48,BallTouch,BallTouch,SecondHalf,80.4,74.5,0.0,0.0,Successful
Jean Butez,Como,72,48,Long Pass,Pass,SecondHalf,24.3,20.7,49.1,11.5,Unsuccessful
Leonardo Spinazzola,Napoli,72,51,Ball Recovery,BallRecovery,SecondHalf,60.6,88.0,0.0,0.0,Successful
Leonardo Spinazzola,Napoli,72,53,Chipped Pass,Pass,SecondHalf,60.3,86.5,83.4,95.1,Unsuccessful
Ivan Smolcic,Como,72,57,Clearance,Clearance,SecondHalf,17.3,5.4,19.1,0.0,Successful
Alisson Santos,Napoli,73,5,Long Pass,Pass,SecondHalf,82.5,100.0,62.0,88.8,Successful
Rafa Marín,Napoli,73,9,Pass,Pass,SecondHalf,62.1,82.6,62.1,51.3,Successful
Amir Rrahmani,Napoli,73,10,Pass,Pass,SecondHalf,62.1,51.0,65.8,18.6,Successful
Giovanni Di Lorenzo,Napoli,73,12,Pass,Pass,SecondHalf,65.8,18.6,75.3,7.0,Successful
Matteo Politano,Napoli,73,15,Pass,Pass,SecondHalf,69.3,9.4,46.5,31.2,Successful
Amir Rrahmani,Napoli,73,16,Long Pass,Pass,SecondHalf,47.3,30.4,81.1,8.4,Successful
Frank Anguissa,Napoli,73,24,Pass,Pass,SecondHalf,82.5,8.1,69.3,16.8,Successful
Giovanni Di Lorenzo,Napoli,73,25,Pass,Pass,SecondHalf,69.3,16.8,69.0,31.5,Successful
Stanislav Lobotka,Napoli,73,31,Cross,Pass,SecondHalf,95.8,24.0,92.7,57.9,Unsuccessful
Ivan Smolcic,Como,73,33,Foul,Foul,SecondHalf,6.3,44.7,0.0,0.0,Successful
Kevin De Bruyne,Napoli,73,33,Foul,Foul,SecondHalf,93.7,55.3,0.0,0.0,Unsuccessful
Jean Butez,Como,76,11,Pass,Pass,SecondHalf,5.2,45.3,28.1,46.0,Successful
Máximo Perrone,Como,76,13,Pass,Pass,SecondHalf,28.1,46.0,35.4,47.1,Successful
Nico Paz,Como,76,16,Pass,Pass,SecondHalf,37.5,52.6,41.9,63.0,Successful
Luis Milla,Como,76,19,Pass,Pass,SecondHalf,41.9,63.0,37.7,41.8,Successful
Máximo Perrone,Como,76,20,Pass,Pass,SecondHalf,37.7,41.8,45.7,47.2,Successful
Nico Paz,Como,76,21,Pass,Pass,SecondHalf,45.7,47.2,38.7,42.4,Successful
Máximo Perrone,Como,76,22,Pass,Pass,SecondHalf,38.7,42.4,47.1,42.7,Successful
Nico Paz,Como,76,30,Pass,Pass,SecondHalf,53.2,34.6,42.1,58.8,Successful
Trevoh Chalobah,Como,76,32,Pass,Pass,SecondHalf,41.6,60.0,39.7,89.5,Successful
Marc Oliver Kempf,Como,76,33,Pass,Pass,SecondHalf,39.7,89.5,45.4,96.0,Successful
Álex Valle,Como,76,35,Pass,Pass,SecondHalf,45.7,94.5,59.4,77.7,Successful
Tasos Douvikas,Como,76,37,Pass,Pass,SecondHalf,59.4,77.7,62.2,81.0,Unsuccessful
Amir Rrahmani,Napoli,76,37,BlockedPass,BlockedPass,SecondHalf,37.8,19.0,0.0,0.0,Successful
Tasos Douvikas,Como,76,41,Pass,Pass,SecondHalf,56.2,91.0,48.7,72.6,Successful
Máximo Perrone,Como,76,45,Pass,Pass,SecondHalf,49.4,58.6,45.5,32.2,Successful
Jacobo Ramón,Como,76,46,Pass,Pass,SecondHalf,45.5,32.2,49.2,44.5,Successful
Máximo Perrone,Como,76,47,Pass,Pass,SecondHalf,49.2,44.5,45.9,32.8,Successful
Jacobo Ramón,Como,76,48,Pass,Pass,SecondHalf,45.9,32.8,48.7,42.7,Successful
Máximo Perrone,Como,76,50,Pass,Pass,SecondHalf,52.4,43.2,55.2,66.1,Successful
Luis Milla,Como,76,53,Pass,Pass,SecondHalf,55.2,67.9,63.4,94.2,Successful
Álex Valle,Como,76,55,Pass,Pass,SecondHalf,63.4,94.2,57.5,69.3,Successful
Luis Milla,Como,76,58,Pass,Pass,SecondHalf,56.4,68.2,44.8,31.8,Successful
Jacobo Ramón,Como,77,3,Pass,Pass,SecondHalf,44.8,31.8,59.1,14.7,Successful
Maxence Caqueret,Como,77,6,Pass,Pass,SecondHalf,59.1,14.7,88.4,19.2,Successful
Máximo Perrone,Como,77,9,Key Pass,Pass,SecondHalf,89.6,19.5,79.3,35.7,Successful
Nico Paz,Como,77,11,Shot off Target,MissedShots,SecondHalf,79.3,35.7,0.0,0.0,Successful
Stanislav Lobotka,Napoli,77,14,Challenge,Challenge,SecondHalf,12.4,61.2,0.0,0.0,Unsuccessful
Tasos Douvikas,Como,77,14,Successful Dribble,TakeOn,SecondHalf,87.6,38.8,0.0,0.0,Successful
Tasos Douvikas,Como,77,14,Key Pass,Pass,SecondHalf,88.2,44.2,84.8,40.0,Successful
Frank Anguissa,Napoli,77,18,Challenge,Challenge,SecondHalf,12.9,66.0,0.0,0.0,Unsuccessful
Nico Paz,Como,77,18,Successful Dribble,TakeOn,SecondHalf,87.1,34.0,0.0,0.0,Successful
Nico Paz,Como,77,20,Shot on Target,SavedShot,SecondHalf,85.2,39.6,0.0,0.0,Successful
Leonardo Spinazzola,Napoli,77,20,Save,Save,SecondHalf,10.2,58.3,0.0,0.0,Successful
Tasos Douvikas,Como,77,21,Pass,Pass,SecondHalf,90.0,52.9,82.9,47.8,Successful
Maxence Caqueret,Como,77,23,Unsuccessful Dribble,TakeOn,SecondHalf,83.8,51.4,0.0,0.0,Unsuccessful
Amir Rrahmani,Napoli,77,23,Was Dribbled,Tackle,SecondHalf,16.2,48.6,0.0,0.0,Unsuccessful
Maxence Caqueret,Como,77,24,Unsuccessful Dribble,TakeOn,SecondHalf,84.8,52.5,0.0,0.0,Unsuccessful
Matteo Politano,Napoli,77,24,Was Dribbled,Tackle,SecondHalf,15.2,47.5,0.0,0.0,Unsuccessful
Maxence Caqueret,Como,77,25,BallTouch,BallTouch,SecondHalf,82.9,47.8,0.0,0.0,Successful
Amir Rrahmani,Napoli,77,26,Clearance,Clearance,SecondHalf,11.0,47.8,18.2,51.3,Successful
Stanislav Lobotka,Napoli,77,28,Clearance,Clearance,SecondHalf,18.2,51.3,41.9,62.7,Successful
Trevoh Chalobah,Como,77,30,Pass,Pass,SecondHalf,56.1,47.7,65.1,36.3,Successful
Luis Milla,Como,77,31,Pass,Pass,SecondHalf,65.1,36.3,73.8,39.7,Successful
Maxence Caqueret,Como,77,33,Pass,Pass,SecondHalf,73.8,39.7,71.2,55.6,Successful
Máximo Perrone,Como,77,35,Pass,Pass,SecondHalf,71.2,55.6,70.8,73.2,Successful
Álex Valle,Como,77,36,Pass,Pass,SecondHalf,70.8,73.2,68.4,60.1,Successful
Máximo Perrone,Como,77,37,Pass,Pass,SecondHalf,68.4,60.1,63.5,45.7,Successful
Trevoh Chalobah,Como,77,42,Pass,Pass,SecondHalf,63.5,45.7,76.0,45.9,Successful
Luis Milla,Como,77,43,Pass,Pass,SecondHalf,64.7,34.2,69.3,46.6,Successful
Maxence Caqueret,Como,77,44,Key Pass,Pass,SecondHalf,66.1,47.2,76.1,46.8,Successful
Nico Paz,Como,77,45,Shot on Target,SavedShot,SecondHalf,72.6,46.4,0.0,0.0,Successful
Rafa Marín,Napoli,77,45,Save,Save,SecondHalf,21.0,53.4,0.0,0.0,Successful
Nico Paz,Como,78,4,CornerAwarded,CornerAwarded,SecondHalf,92.8,62.2,0.0,0.0,Successful
Rafa Marín,Napoli,78,4,CornerAwarded,CornerAwarded,SecondHalf,7.2,37.8,0.0,0.0,Unsuccessful
Luis Milla,Como,78,22,Cross,Pass,SecondHalf,99.5,99.5,92.3,51.9,Unsuccessful
Amir Rrahmani,Napoli,78,24,Clearance,Clearance,SecondHalf,7.6,47.8,22.6,41.7,Successful
Maxence Caqueret,Como,78,32,Pass,Pass,SecondHalf,76.0,55.6,86.9,53.2,Successful
Jacobo Ramón,Como,78,33,BallTouch,BallTouch,SecondHalf,86.9,53.2,0.0,0.0,Unsuccessful
Alex Meret,Napoli,78,38,KeeperPickup,KeeperPickup,SecondHalf,11.9,45.0,0.0,0.0,Successful
Alex Meret,Napoli,78,38,Pass,Pass,SecondHalf,11.9,45.0,23.7,23.8,Successful
Giovanni Di Lorenzo,Napoli,78,44,Pass,Pass,SecondHalf,32.6,15.3,42.5,4.0,Successful
Matteo Politano,Napoli,78,45,Long Pass,Pass,SecondHalf,42.5,4.0,79.8,25.2,Successful
Rasmus Højlund,Napoli,78,55,Pass,Pass,SecondHalf,86.9,22.6,72.7,6.6,Successful
Matteo Politano,Napoli,78,58,Pass,Pass,SecondHalf,72.5,4.8,61.0,19.6,Successful
Giovanni Di Lorenzo,Napoli,79,1,Pass,Pass,SecondHalf,61.3,19.6,74.9,4.6,Successful
Matteo Politano,Napoli,79,5,Cross,Pass,SecondHalf,73.1,11.2,88.5,52.5,Unsuccessful
Kevin De Bruyne,Napoli,79,9,Shot off Target,MissedShots,SecondHalf,71.5,51.7,0.0,0.0,Successful
Ivan Smolcic,Como,79,9,Clearance,Clearance,SecondHalf,12.6,36.4,26.7,41.5,Successful
Rasmus Højlund,Napoli,79,34,Substitution Off,SubstitutionOff,SecondHalf,0.0,0.0,0.0,0.0,Successful
Lorenzo Lucca,Napoli,79,34,Substitution On,SubstitutionOn,SecondHalf,0.0,0.0,0.0,0.0,Successful
Frank Anguissa,Napoli,79,43,Substitution Off,SubstitutionOff,SecondHalf,0.0,0.0,0.0,0.0,Successful
