player,team,minute,second,event,raw_event,period,x,y,endX,endY,outcome
Warren Zaïre-Emery,PSG,36,10,Ball Recovery,BallRecovery,FirstHalf,35.8,85.8,0.0,0.0,Successful
Warren Zaïre-Emery,PSG,36,14,Foul,Foul,FirstHalf,41.2,88.2,0.0,0.0,Successful
Aleksandr Golovin,Monaco,36,14,Foul,Foul,FirstHalf,58.8,11.8,0.0,0.0,Unsuccessful
João Neves,PSG,36,26,Pass,Pass,FirstHalf,36.1,94.9,27.4,86.4,Successful
Warren Zaïre-Emery,PSG,36,29,Pass,Pass,FirstHalf,25.2,81.0,21.5,60.8,Successful
Willian Pacho,PSG,36,31,Pass,Pass,FirstHalf,20.9,56.5,23.1,26.2,Successful
Marquinhos,PSG,36,34,Pass,Pass,FirstHalf,25.5,23.7,39.3,28.8,Successful
Maghnes Akliouche,PSG,36,38,Pass,Pass,FirstHalf,43.8,44.7,38.9,74.6,Successful
Warren Zaïre-Emery,PSG,36,46,Pass,Pass,FirstHalf,42.5,61.6,39.6,32.5,Successful
Marquinhos,PSG,36,47,Pass,Pass,FirstHalf,39.6,32.5,45.1,19.2,Successful
Fabián Ruiz,PSG,36,49,Pass,Pass,FirstHalf,45.1,19.2,62.5,17.2,Successful
Achraf Hakimi,PSG,36,52,Pass,Pass,FirstHalf,62.1,17.3,48.3,12.5,Successful
Fabián Ruiz,PSG,36,53,Pass,Pass,FirstHalf,48.3,12.5,57.0,21.7,Successful
Achraf Hakimi,PSG,36,54,Pass,Pass,FirstHalf,57.0,21.8,51.7,13.2,Successful
Fabián Ruiz,PSG,36,57,Pass,Pass,FirstHalf,47.2,15.6,46.9,28.2,Successful
Vitinha,PSG,36,58,Pass,Pass,FirstHalf,46.1,27.1,40.9,15.2,Successful
Fabián Ruiz,PSG,36,59,Pass,Pass,FirstHalf,41.3,16.4,33.2,56.5,Successful
Willian Pacho,PSG,37,4,Pass,Pass,FirstHalf,37.7,58.7,51.1,94.9,Successful
Khvicha Kvaratskhelia,PSG,37,9,Pass,Pass,FirstHalf,51.3,94.1,59.6,93.6,Successful
Maghnes Akliouche,PSG,37,12,Pass,Pass,FirstHalf,54.5,92.7,38.7,85.6,Successful
Warren Zaïre-Emery,PSG,37,15,Pass,Pass,FirstHalf,34.6,73.7,27.3,41.5,Successful
Willian Pacho,PSG,37,17,Pass,Pass,FirstHalf,27.9,39.0,31.4,24.6,Successful
Marquinhos,PSG,37,22,Long Pass,Pass,FirstHalf,41.8,24.0,75.5,34.4,Successful
Achraf Hakimi,PSG,37,25,Pass,Pass,FirstHalf,76.2,31.9,70.7,35.8,Successful
Désiré Doué,PSG,37,28,Foul,Foul,FirstHalf,74.2,40.4,0.0,0.0,Successful
Flávio Nazinho,Monaco,37,28,Foul,Foul,FirstHalf,25.9,59.6,0.0,0.0,Unsuccessful
Achraf Hakimi,PSG,38,28,Shot on Target,SavedShot,FirstHalf,74.8,37.2,0.0,0.0,Successful
Denis Zakaria,Monaco,38,28,Save,Save,FirstHalf,13.7,58.7,0.0,0.0,Successful
Désiré Doué,PSG,38,35,Cross,Pass,FirstHalf,74.6,3.7,87.5,45.5,Unsuccessful
Eric Dier,Monaco,38,37,Clearance,Clearance,FirstHalf,11.1,53.6,26.9,6.8,Successful
Khvicha Kvaratskhelia,PSG,38,45,Pass,Pass,FirstHalf,65.7,96.0,46.1,84.7,Successful
Warren Zaïre-Emery,PSG,38,48,Pass,Pass,FirstHalf,42.2,74.1,40.9,47.2,Successful
Willian Pacho,PSG,38,50,Pass,Pass,FirstHalf,38.9,46.6,47.8,28.0,Successful
Marquinhos,PSG,38,52,Pass,Pass,FirstHalf,51.9,24.8,64.2,3.0,Successful
Désiré Doué,PSG,38,57,Pass,Pass,FirstHalf,62.8,10.2,56.9,16.4,Successful
Achraf Hakimi,PSG,38,58,Pass,Pass,FirstHalf,54.8,17.0,57.2,25.7,Successful
Vitinha,PSG,39,0,Pass,Pass,FirstHalf,58.3,22.3,62.3,5.6,Successful
Maghnes Akliouche,PSG,39,4,Pass,Pass,FirstHalf,58.8,6.7,34.5,26.5,Successful
Marquinhos,PSG,39,6,Pass,Pass,FirstHalf,34.5,26.5,32.2,54.8,Successful
Willian Pacho,PSG,39,9,Pass,Pass,FirstHalf,31.9,56.5,39.6,56.5,Successful
Fabián Ruiz,PSG,39,11,Pass,Pass,FirstHalf,39.3,58.4,36.4,30.3,Successful
Marquinhos,PSG,39,15,Pass,Pass,FirstHalf,42.1,29.6,37.2,54.5,Successful
Willian Pacho,PSG,39,21,Pass,Pass,FirstHalf,40.3,56.3,36.8,12.2,Successful
Marquinhos,PSG,39,25,Long Pass,Pass,FirstHalf,36.8,12.1,71.8,24.5,Successful
João Neves,PSG,39,29,Pass,Pass,FirstHalf,71.7,39.2,66.5,53.4,Successful
Vitinha,PSG,39,30,Pass,Pass,FirstHalf,66.5,53.4,76.5,81.3,Successful
Khvicha Kvaratskhelia,PSG,39,35,Unsuccessful Dribble,TakeOn,FirstHalf,77.8,64.2,0.0,0.0,Unsuccessful
Lamine Camara,Monaco,39,35,Successful Tackle,Tackle,FirstHalf,22.2,35.8,0.0,0.0,Successful
Lamine Camara,Monaco,39,36,BallTouch,BallTouch,FirstHalf,20.0,35.7,0.0,0.0,Successful
Khvicha Kvaratskhelia,PSG,39,36,BallTouch,BallTouch,FirstHalf,82.5,62.2,0.0,0.0,Successful
Vitinha,PSG,39,36,Successful Dribble,TakeOn,FirstHalf,81.0,65.6,0.0,0.0,Successful
Lamine Camara,Monaco,39,36,Challenge,Challenge,FirstHalf,19.0,34.4,0.0,0.0,Unsuccessful
Vitinha,PSG,39,38,BallTouch,BallTouch,FirstHalf,79.6,66.1,0.0,0.0,Unsuccessful
Vanderson,Monaco,39,41,Foul,Foul,FirstHalf,15.6,35.0,0.0,0.0,Successful
João Neves,PSG,39,41,Foul,Foul,FirstHalf,84.4,65.0,0.0,0.0,Unsuccessful
Lukás Hrádecky,Monaco,40,28,Long Pass,Pass,FirstHalf,15.4,41.1,56.9,40.8,Successful
Paris Brunner,Monaco,40,29,Aerial Won,Aerial,FirstHalf,56.9,40.8,0.0,0.0,Successful
Willian Pacho,PSG,40,29,Aerial Lost,Aerial,FirstHalf,43.1,59.2,0.0,0.0,Unsuccessful
Paris Brunner,Monaco,40,30,Pass,Pass,FirstHalf,56.9,40.8,49.2,39.4,Successful
Fabián Ruiz,PSG,40,32,Challenge,Challenge,FirstHalf,60.8,67.8,0.0,0.0,Unsuccessful
Aleksandr Golovin,Monaco,40,32,Successful Dribble,TakeOn,FirstHalf,39.2,32.2,0.0,0.0,Successful
Aleksandr Golovin,Monaco,40,33,Loss of Possession,Dispossessed,FirstHalf,40.6,35.3,0.0,0.0,Successful
Maghnes Akliouche,PSG,40,33,Successful Tackle,Tackle,FirstHalf,59.4,64.7,0.0,0.0,Successful
Aleksandr Golovin,Monaco,40,34,GoodSkill,GoodSkill,FirstHalf,43.1,40.1,0.0,0.0,Successful
Maghnes Akliouche,PSG,40,34,Pass,Pass,FirstHalf,57.4,73.5,62.9,74.5,Successful
Khvicha Kvaratskhelia,PSG,40,35,Ball Recovery,BallRecovery,FirstHalf,63.1,73.4,0.0,0.0,Successful
Khvicha Kvaratskhelia,PSG,40,37,Loss of Possession,Dispossessed,FirstHalf,70.1,57.2,0.0,0.0,Successful
Lamine Camara,Monaco,40,37,Successful Tackle,Tackle,FirstHalf,29.8,42.7,0.0,0.0,Successful
Eric Dier,Monaco,40,38,Pass,Pass,FirstHalf,23.3,43.0,29.3,52.7,Successful
Denis Zakaria,Monaco,40,41,Ball Recovery,BallRecovery,FirstHalf,29.3,55.8,0.0,0.0,Successful
Denis Zakaria,Monaco,40,43,Pass,Pass,FirstHalf,30.7,55.8,46.2,55.2,Successful
Paris Brunner,Monaco,40,44,Pass,Pass,FirstHalf,46.5,55.2,45.2,51.4,Successful
Denis Zakaria,Monaco,40,46,Pass,Pass,FirstHalf,45.2,51.2,61.6,66.4,Unsuccessful
Marquinhos,PSG,40,46,Ball Recovery,BallRecovery,FirstHalf,35.5,27.2,0.0,0.0,Successful
Marquinhos,PSG,40,47,Pass,Pass,FirstHalf,31.7,35.5,13.8,53.7,Successful
Matvey Safonov,PSG,40,50,Pass,Pass,FirstHalf,17.0,58.7,21.5,71.2,Successful
Warren Zaïre-Emery,PSG,40,52,Pass,Pass,FirstHalf,21.5,71.2,24.1,60.5,Successful
Vitinha,PSG,40,55,Pass,Pass,FirstHalf,24.0,57.0,24.6,24.3,Successful
Marquinhos,PSG,40,59,Pass,Pass,FirstHalf,24.6,24.3,33.5,31.1,Successful
Achraf Hakimi,PSG,41,1,Pass,Pass,FirstHalf,33.5,31.1,13.7,41.3,Successful
Matvey Safonov,PSG,41,5,Pass,Pass,FirstHalf,11.7,46.1,24.7,62.4,Successful
Willian Pacho,PSG,41,8,Pass,Pass,FirstHalf,23.5,65.8,16.3,22.6,Successful
Marquinhos,PSG,41,11,Pass,Pass,FirstHalf,15.2,22.1,29.1,4.8,Successful
João Neves,PSG,41,15,Pass,Pass,FirstHalf,25.3,13.9,15.3,7.9,Successful
Marquinhos,PSG,41,17,Chipped Pass,Pass,FirstHalf,16.1,6.2,38.0,23.5,Successful
Désiré Doué,PSG,41,20,Loss of Possession,Dispossessed,FirstHalf,37.0,26.0,0.0,0.0,Successful
Stanis Idumbo,Monaco,41,20,Successful Tackle,Tackle,FirstHalf,63.0,74.0,0.0,0.0,Successful
Flávio Nazinho,Monaco,41,22,Unsuccessful Dribble,TakeOn,FirstHalf,63.2,72.2,0.0,0.0,Unsuccessful
Désiré Doué,PSG,41,22,Was Dribbled,Tackle,FirstHalf,36.8,27.8,0.0,0.0,Unsuccessful
Désiré Doué,PSG,41,23,Challenge,Challenge,FirstHalf,39.0,20.2,0.0,0.0,Unsuccessful
Flávio Nazinho,Monaco,41,23,Successful Dribble,TakeOn,FirstHalf,61.0,79.8,0.0,0.0,Successful
Flávio Nazinho,Monaco,41,26,Ball Recovery,BallRecovery,FirstHalf,67.2,82.7,0.0,0.0,Successful
Flávio Nazinho,Monaco,41,29,Cross,Pass,FirstHalf,88.0,82.4,94.0,0.0,Unsuccessful
Fabián Ruiz,PSG,41,40,Throw In,Pass,FirstHalf,13.1,100.0,24.0,90.1,Successful
Warren Zaïre-Emery,PSG,41,42,BallTouch,BallTouch,FirstHalf,25.2,90.1,0.0,0.0,Successful
Khvicha Kvaratskhelia,PSG,41,43,Pass,Pass,FirstHalf,25.3,93.6,16.6,87.0,Successful
Fabián Ruiz,PSG,41,48,Pass,Pass,FirstHalf,13.0,87.5,23.4,93.6,Successful
Khvicha Kvaratskhelia,PSG,41,49,Pass,Pass,FirstHalf,21.0,95.0,6.7,73.7,Successful
Willian Pacho,PSG,41,52,Pass,Pass,FirstHalf,5.6,71.0,8.4,30.2,Successful
Marquinhos,PSG,41,56,Pass,Pass,FirstHalf,11.8,24.6,36.4,30.7,Successful
Vitinha,PSG,41,59,Chipped Pass,Pass,FirstHalf,37.5,28.6,55.5,0.0,Unsuccessful
Flávio Nazinho,Monaco,42,8,Throw In,Pass,FirstHalf,43.8,100.0,28.2,88.1,Successful
Eric Dier,Monaco,42,17,Pass,Pass,FirstHalf,30.3,75.3,15.7,52.0,Successful
Lukás Hrádecky,Monaco,42,22,Long Pass,Pass,FirstHalf,18.0,50.2,62.0,63.3,Successful
Paris Brunner,Monaco,42,24,Aerial Won,Aerial,FirstHalf,62.0,63.3,0.0,0.0,Successful
Willian Pacho,PSG,42,24,Aerial Lost,Aerial,FirstHalf,38.0,36.7,0.0,0.0,Unsuccessful
Paris Brunner,Monaco,42,25,Pass,Pass,FirstHalf,62.0,63.3,44.4,68.3,Unsuccessful
Achraf Hakimi,PSG,42,29,Ball Recovery,BallRecovery,FirstHalf,40.8,14.4,0.0,0.0,Successful
Achraf Hakimi,PSG,42,29,Pass,Pass,FirstHalf,40.8,14.4,40.9,27.6,Successful
João Neves,PSG,42,30,Pass,Pass,FirstHalf,41.3,28.8,29.1,25.4,Successful
Marquinhos,PSG,42,32,Pass,Pass,FirstHalf,28.7,26.9,31.9,57.6,Successful
Vitinha,PSG,42,36,Pass,Pass,FirstHalf,35.0,68.7,53.8,88.8,Successful
Fabián Ruiz,PSG,42,40,Pass,Pass,FirstHalf,53.1,89.5,56.6,76.3,Successful
Khvicha Kvaratskhelia,PSG,42,42,Pass,Pass,FirstHalf,51.5,75.2,37.5,76.5,Successful
Vitinha,PSG,42,45,Pass,Pass,FirstHalf,41.3,74.5,32.5,47.1,Successful
Willian Pacho,PSG,42,49,Pass,Pass,FirstHalf,33.1,45.8,39.5,21.5,Successful
Marquinhos,PSG,42,52,Pass,Pass,FirstHalf,44.3,19.5,58.5,20.4,Successful
Désiré Doué,PSG,42,55,Pass,Pass,FirstHalf,61.0,19.4,55.3,4.2,Successful
Achraf Hakimi,PSG,42,56,Pass,Pass,FirstHalf,55.2,3.9,60.0,14.9,Successful
João Neves,PSG,42,57,Pass,Pass,FirstHalf,60.1,15.0,36.4,13.2,Successful
Marquinhos,PSG,43,1,Pass,Pass,FirstHalf,38.6,12.1,34.1,45.7,Successful
Willian Pacho,PSG,43,3,Pass,Pass,FirstHalf,34.0,46.0,33.3,65.8,Successful
Vitinha,PSG,43,6,Pass,Pass,FirstHalf,33.6,65.6,41.6,61.8,Successful
Maghnes Akliouche,PSG,43,7,Pass,Pass,FirstHalf,41.6,61.8,37.1,91.0,Successful
Fabián Ruiz,PSG,43,12,Pass,Pass,FirstHalf,51.2,89.6,37.3,78.2,Successful
Vitinha,PSG,43,16,Pass,Pass,FirstHalf,38.5,70.9,36.6,28.2,Successful
Marquinhos,PSG,43,18,Pass,Pass,FirstHalf,37.4,26.9,50.6,18.4,Successful
Désiré Doué,PSG,43,21,Pass,Pass,FirstHalf,52.1,17.8,59.1,2.8,Successful
João Neves,PSG,43,24,Pass,Pass,FirstHalf,58.8,3.7,62.0,13.8,Successful
Achraf Hakimi,PSG,43,25,Pass,Pass,FirstHalf,63.1,14.4,58.0,10.2,Unsuccessful
Flávio Nazinho,Monaco,43,26,Interception,Interception,FirstHalf,42.0,89.8,0.0,0.0,Successful
Flávio Nazinho,Monaco,43,27,Foul,Foul,FirstHalf,41.2,86.8,0.0,0.0,Successful
João Neves,PSG,43,27,Foul,Foul,FirstHalf,58.8,13.2,0.0,0.0,Unsuccessful
Lamine Camara,Monaco,43,35,Pass,Pass,FirstHalf,42.9,81.8,34.6,86.1,Successful
Eric Dier,Monaco,43,36,Pass,Pass,FirstHalf,32.8,86.7,37.4,64.3,Successful
Denis Zakaria,Monaco,43,39,Long Pass,Pass,FirstHalf,38.3,62.4,73.4,12.9,Successful
Vanderson,Monaco,43,41,Pass,Pass,FirstHalf,73.5,12.6,69.3,17.6,Successful
Mamadou Coulibaly,Monaco,43,43,Pass,Pass,FirstHalf,67.0,16.3,74.6,6.9,Successful
Vanderson,Monaco,43,46,Pass,Pass,FirstHalf,67.1,10.1,41.8,23.6,Successful
Sadibou Sané,Monaco,43,53,Pass,Pass,FirstHalf,43.8,35.7,33.0,61.1,Successful
Eric Dier,Monaco,43,54,Pass,Pass,FirstHalf,32.4,61.5,37.0,87.6,Successful
Flávio Nazinho,Monaco,43,56,Pass,Pass,FirstHalf,38.6,88.4,54.8,93.5,Successful
Aleksandr Golovin,Monaco,43,58,Pass,Pass,FirstHalf,47.0,94.3,37.9,95.3,Successful
Flávio Nazinho,Monaco,44,0,Long Pass,Pass,FirstHalf,37.9,95.3,74.7,79.9,Unsuccessful
João Neves,PSG,44,5,Foul,Foul,FirstHalf,22.0,18.7,0.0,0.0,Successful
Stanis Idumbo,Monaco,44,5,Foul,Foul,FirstHalf,78.0,81.3,0.0,0.0,Unsuccessful
Matvey Safonov,PSG,44,27,Pass,Pass,FirstHalf,11.3,33.1,11.6,58.5,Successful
Willian Pacho,PSG,44,31,Pass,Pass,FirstHalf,22.8,72.9,15.8,88.5,Successful
Warren Zaïre-Emery,PSG,44,33,Pass,Pass,FirstHalf,13.9,82.0,7.3,50.9,Successful
Matvey Safonov,PSG,44,36,Pass,Pass,FirstHalf,8.3,46.8,9.7,24.6,Successful
Marquinhos,PSG,44,38,Pass,Pass,FirstHalf,9.7,24.6,10.1,68.6,Successful
Willian Pacho,PSG,44,42,Pass,Pass,FirstHalf,13.0,72.4,21.7,95.3,Successful
Fabián Ruiz,PSG,44,45,Long Pass,Pass,FirstHalf,22.1,95.5,55.9,87.1,Unsuccessful
Eric Dier,Monaco,44,48,Clearance,Clearance,FirstHalf,43.6,16.2,48.4,13.6,Successful
Sadibou Sané,Monaco,44,51,Ball Recovery,BallRecovery,FirstHalf,47.9,15.0,0.0,0.0,Successful
Sadibou Sané,Monaco,44,52,Pass,Pass,FirstHalf,47.4,15.9,44.9,41.4,Successful
Denis Zakaria,Monaco,44,55,Pass,Pass,FirstHalf,51.7,46.4,53.1,44.5,Successful
Lamine Camara,Monaco,44,59,Pass,Pass,FirstHalf,45.3,35.7,44.0,21.0,Successful
Sadibou Sané,Monaco,45,1,Pass,Pass,FirstHalf,43.6,19.5,35.0,36.7,Successful
Eric Dier,Monaco,45,4,Pass,Pass,FirstHalf,33.7,39.5,35.0,66.7,Successful
Flávio Nazinho,Monaco,45,6,Pass,Pass,FirstHalf,35.1,68.0,44.6,85.8,Successful
Aleksandr Golovin,Monaco,45,10,Pass,Pass,FirstHalf,52.4,88.7,52.2,78.8,Successful
Denis Zakaria,Monaco,45,11,Pass,Pass,FirstHalf,52.2,77.4,55.8,78.8,Successful
Stanis Idumbo,Monaco,45,13,Pass,Pass,FirstHalf,56.3,78.2,62.4,69.3,Successful
Lamine Camara,Monaco,45,14,Pass,Pass,FirstHalf,62.6,69.3,69.3,70.5,Unsuccessful
Marquinhos,PSG,45,15,BallTouch,BallTouch,FirstHalf,31.0,39.6,0.0,0.0,Successful
Lamine Camara,Monaco,45,17,Key Pass,Pass,FirstHalf,63.2,66.1,65.6,52.0,Successful
Paris Brunner,Monaco,45,22,Shot off Target,MissedShots,FirstHalf,80.9,54.4,0.0,0.0,Successful
Matvey Safonov,PSG,45,50,Long Pass,Pass,FirstHalf,4.8,57.6,62.0,89.8,Unsuccessful
Sadibou Sané,Monaco,45,55,Pass,Pass,FirstHalf,35.0,11.5,45.7,12.3,Unsuccessful
Fabián Ruiz,PSG,45,56,Interception,Interception,FirstHalf,54.3,87.7,0.0,0.0,Successful
João Neves,PSG,45,58,Aerial Won,Aerial,FirstHalf,46.6,79.0,0.0,0.0,Successful
Lamine Camara,Monaco,45,58,Aerial Lost,Aerial,FirstHalf,53.4,21.0,0.0,0.0,Unsuccessful
João Neves,PSG,45,59,Pass,Pass,FirstHalf,44.4,77.5,52.3,90.2,Unsuccessful
Mamadou Coulibaly,Monaco,46,0,Ball Recovery,BallRecovery,FirstHalf,47.0,11.8,0.0,0.0,Successful
Mamadou Coulibaly,Monaco,46,1,Pass,Pass,FirstHalf,56.1,12.6,67.6,4.7,Successful
Vanderson,Monaco,46,6,Pass,Pass,FirstHalf,74.1,10.7,69.9,25.3,Successful
Lamine Camara,Monaco,46,8,Long Pass,Pass,FirstHalf,69.9,25.3,75.4,89.3,Successful
Stanis Idumbo,Monaco,46,15,Pass,Pass,FirstHalf,79.6,85.6,88.9,85.3,Successful
Flávio Nazinho,Monaco,46,17,Cross,Pass,FirstHalf,88.9,85.2,95.3,58.2,Unsuccessful
Marquinhos,PSG,46,18,Clearance,Clearance,FirstHalf,3.4,39.5,43.0,13.0,Successful
Denis Zakaria,Monaco,46,23,Pass,Pass,FirstHalf,58.8,74.7,57.2,55.0,Successful
Lamine Camara,Monaco,46,27,Pass,Pass,FirstHalf,60.8,44.7,58.7,16.3,Successful
Sadibou Sané,Monaco,46,34,Pass,Pass,FirstHalf,59.3,15.0,58.5,36.7,Successful
Denis Zakaria,Monaco,46,35,Pass,Pass,FirstHalf,58.5,36.5,62.2,15.6,Successful
Vanderson,Monaco,46,36,Pass,Pass,FirstHalf,61.9,15.7,63.4,23.3,Successful
Lamine Camara,Monaco,46,37,Pass,Pass,FirstHalf,63.8,23.9,59.7,18.3,Successful
Vanderson,Monaco,46,38,Long Pass,Pass,FirstHalf,59.5,18.8,89.9,56.4,Unsuccessful
Matvey Safonov,PSG,46,42,KeeperPickup,KeeperPickup,FirstHalf,6.7,34.1,0.0,0.0,Successful
Matvey Safonov,PSG,46,50,Long Pass,Pass,FirstHalf,12.6,37.5,23.8,89.6,Successful
Warren Zaïre-Emery,PSG,46,53,Pass,Pass,FirstHalf,24.2,88.2,23.6,72.3,Successful
Vitinha,PSG,46,58,Pass,Pass,FirstHalf,23.7,64.9,31.5,67.6,Successful
Maghnes Akliouche,PSG,47,1,Pass,Pass,FirstHalf,31.5,67.6,23.3,81.3,Successful
Warren Zaïre-Emery,PSG,47,2,Pass,Pass,FirstHalf,24.4,80.0,25.6,67.8,Successful
,Monaco,47,3,End,End,FirstHalf,0.0,0.0,0.0,0.0,Successful
,PSG,47,3,End,End,FirstHalf,0.0,0.0,0.0,0.0,Successful
,PSG,45,0,Start,Start,SecondHalf,0.0,0.0,0.0,0.0,Successful
,Monaco,45,0,Start,Start,SecondHalf,0.0,0.0,0.0,0.0,Successful
Mamadou Coulibaly,Monaco,45,0,Pass,Pass,SecondHalf,49.9,49.8,44.1,45.0,Successful
Lamine Camara,Monaco,45,2,Pass,Pass,SecondHalf,43.7,45.3,35.5,78.2,Successful
Flávio Nazinho,Monaco,45,5,Pass,Pass,SecondHalf,38.1,84.6,52.1,94.6,Successful
Stanis Idumbo,Monaco,45,6,Pass,Pass,SecondHalf,52.3,92.6,36.7,84.6,Successful
Flávio Nazinho,Monaco,45,10,Pass,Pass,SecondHalf,36.7,84.6,29.8,67.6,Successful
Eric Dier,Monaco,45,13,Pass,Pass,SecondHalf,28.9,68.0,41.4,71.2,Successful
Denis Zakaria,Monaco,45,14,Pass,Pass,SecondHalf,41.4,71.2,25.5,65.5,Successful
Eric Dier,Monaco,45,17,Long Pass,Pass,SecondHalf,25.5,65.5,35.8,4.7,Successful
Vanderson,Monaco,45,21,Pass,Pass,SecondHalf,36.0,4.7,57.0,0.0,Unsuccessful
Warren Zaïre-Emery,PSG,45,37,Throw In,Pass,SecondHalf,41.1,100.0,28.0,94.4,Successful
João Neves,PSG,45,39,Pass,Pass,SecondHalf,27.4,93.5,6.2,82.8,Successful
Willian Pacho,PSG,45,41,Pass,Pass,SecondHalf,5.6,82.5,2.9,52.0,Successful
Matvey Safonov,PSG,45,45,Pass,Pass,SecondHalf,7.0,48.0,4.2,16.4,Successful
Marquinhos,PSG,45,46,Pass,Pass,SecondHalf,4.3,16.1,15.8,2.6,Successful
Achraf Hakimi,PSG,45,49,Pass,Pass,SecondHalf,15.2,6.4,17.4,4.5,Unsuccessful
Flávio Nazinho,Monaco,45,51,BallTouch,BallTouch,SecondHalf,64.2,96.1,0.0,0.0,Successful
Achraf Hakimi,PSG,46,4,Throw In,Pass,SecondHalf,29.6,0.0,23.5,9.1,Successful
Désiré Doué,PSG,46,6,Pass,Pass,SecondHalf,23.4,8.4,13.2,25.2,Successful
Marquinhos,PSG,46,8,Pass,Pass,SecondHalf,14.3,25.1,16.5,54.6,Successful
Willian Pacho,PSG,46,12,Pass,Pass,SecondHalf,26.6,70.6,38.6,86.5,Successful
Khvicha Kvaratskhelia,PSG,46,15,Successful Dribble,TakeOn,SecondHalf,41.6,78.2,0.0,0.0,Successful
Mamadou Coulibaly,Monaco,46,15,Challenge,Challenge,SecondHalf,58.4,21.8,0.0,0.0,Unsuccessful
Khvicha Kvaratskhelia,PSG,46,16,BallTouch,BallTouch,SecondHalf,43.8,73.5,0.0,0.0,Unsuccessful
Lamine Camara,Monaco,46,17,Unsuccessful Dribble,TakeOn,SecondHalf,48.4,28.7,0.0,0.0,Unsuccessful
Khvicha Kvaratskhelia,PSG,46,17,Was Dribbled,Tackle,SecondHalf,51.6,71.2,0.0,0.0,Unsuccessful
Maghnes Akliouche,PSG,46,18,Successful Dribble,TakeOn,SecondHalf,51.2,61.2,0.0,0.0,Successful
Lamine Camara,Monaco,46,18,Challenge,Challenge,SecondHalf,48.8,38.8,0.0,0.0,Unsuccessful
Lamine Camara,Monaco,46,20,BallTouch,BallTouch,SecondHalf,45.0,29.8,0.0,0.0,Successful
Maghnes Akliouche,PSG,46,26,Pass,Pass,SecondHalf,58.7,16.1,44.4,17.7,Successful
Marquinhos,PSG,46,28,Pass,Pass,SecondHalf,46.0,23.4,44.2,47.2,Successful
Vitinha,PSG,46,31,Pass,Pass,SecondHalf,44.5,51.4,40.9,72.4,Successful
Warren Zaïre-Emery,PSG,46,33,Pass,Pass,SecondHalf,41.3,74.8,52.6,90.1,Successful
Fabián Ruiz,PSG,46,35,Pass,Pass,SecondHalf,53.3,90.1,56.9,91.0,Unsuccessful
Vanderson,Monaco,46,35,BlockedPass,BlockedPass,SecondHalf,43.1,9.0,0.0,0.0,Successful
Khvicha Kvaratskhelia,PSG,46,40,Long Pass,Pass,SecondHalf,59.1,100.0,36.7,89.6,Successful
Warren Zaïre-Emery,PSG,46,45,Pass,Pass,SecondHalf,38.0,81.4,33.1,56.8,Successful
Willian Pacho,PSG,46,49,Pass,Pass,SecondHalf,30.6,57.6,32.5,79.9,Successful
Warren Zaïre-Emery,PSG,46,51,Pass,Pass,SecondHalf,32.0,79.9,44.0,84.7,Successful
Fabián Ruiz,PSG,46,57,Pass,Pass,SecondHalf,41.3,84.8,44.4,100.0,Unsuccessful
Khvicha Kvaratskhelia,PSG,47,0,Offside,OffsideGiven,SecondHalf,81.9,72.6,0.0,0.0,Unsuccessful
Vanderson,Monaco,47,14,Long Pass,Pass,SecondHalf,55.6,0.0,35.3,5.3,Successful
Sadibou Sané,Monaco,47,18,Pass,Pass,SecondHalf,33.9,10.1,30.3,30.3,Successful
Eric Dier,Monaco,47,23,Pass,Pass,SecondHalf,29.5,32.4,28.5,65.6,Successful
Flávio Nazinho,Monaco,47,25,Pass,Pass,SecondHalf,28.3,67.1,38.9,93.4,Successful
Marquinhos,PSG,47,27,Challenge,Challenge,SecondHalf,52.5,7.8,0.0,0.0,Unsuccessful
Stanis Idumbo,Monaco,47,27,Successful Dribble,TakeOn,SecondHalf,47.5,92.2,0.0,0.0,Successful
Stanis Idumbo,Monaco,47,31,BallTouch,BallTouch,SecondHalf,69.8,73.5,0.0,0.0,Unsuccessful
João Neves,PSG,47,33,Clearance,Clearance,SecondHalf,24.5,38.5,68.7,74.8,Successful
Sadibou Sané,Monaco,47,37,Pass,Pass,SecondHalf,33.4,20.6,38.8,5.1,Successful
Vanderson,Monaco,47,41,Pass,Pass,SecondHalf,39.2,6.9,48.7,23.5,Successful
Stanis Idumbo,Monaco,47,43,Pass,Pass,SecondHalf,44.9,20.7,38.1,5.9,Successful
Vanderson,Monaco,47,45,Pass,Pass,SecondHalf,37.9,7.2,45.2,31.0,Successful
Lamine Camara,Monaco,47,47,Loss of Possession,Dispossessed,SecondHalf,44.9,33.2,0.0,0.0,Successful
Désiré Doué,PSG,47,47,Successful Tackle,Tackle,SecondHalf,55.1,66.8,0.0,0.0,Successful
Maghnes Akliouche,PSG,47,48,Ball Recovery,BallRecovery,SecondHalf,59.1,58.7,0.0,0.0,Successful
Maghnes Akliouche,PSG,47,49,Pass,Pass,SecondHalf,59.4,59.6,63.3,63.5,Successful
Désiré Doué,PSG,47,52,Offside,OffsidePass,SecondHalf,74.2,62.0,81.9,72.6,Successful
Sadibou Sané,Monaco,47,52,OffsideProvoked,OffsideProvoked,SecondHalf,19.8,35.4,0.0,0.0,Successful
Vanderson,Monaco,48,25,Pass,Pass,SecondHalf,33.5,11.3,30.9,45.4,Successful
